,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,Fur-1,fur + fe,8836,8889,5.874518,PP_0009,PP_0009,PP_0009,PP_0009,0.6139705882352942,8862.5
1,Fur-2,fur + fe,161974,162009,6.343148,PP_0153,PP_0153,PP_0153,PP_0153,-0.1175115207373272,161991.5
2,Fur-3,fur + fe,1157764,1157799,7.405889,PP_1015,PP_1015,PP_1015,PP_1015,-0.06638198757763975,1157781.5
3,Fur-4,fur + fe,2272066,2272099,6.422141,PP_2003,PP_2003,PP_2003,PP_2003,-0.011134676564156946,2272082.5
4,Fur-5,fur + fe,2811903,2811943,8.527677,PP_2466,PP_2466,PP_2466,PP_2466,0.7289719626168224,2811923.0
5,Fur-6,fur + fe,4427644,4427684,11.95,PP_3923,PP_3923,PP_3923,PP_3923,-1.8230337078651686,4427664.0
6,Fur-7,fur + fe,4436771,4436806,1.49,PP_3932,PP_3932,PP_3932,PP_3932,-0.03611500701262272,4436788.5
7,Fur-8,fur + fe,4595354,4595394,21.21,PP_4070,PP_4070,PP_4070,PP_4070,-0.3056092843326886,4595374.0
8,Fur-9,fur + fe,4965436,4965478,5.211071,PP_4373,PP_4373,PP_4373,PP_4373,-0.06770480704129993,4965457.0
9,Fur-10,fur + fe,4986551,4986595,2.09,PP_4395,PP_4395,PP_4395,PP_4395,-0.3227848101265823,4986573.0
10,Fur-11,fur + fe,5079741,5079784,10.35,PP_4471,PP_4471,PP_4471,PP_4471,-0.6977146814404432,5079762.5
11,Fur-12,fur + fe,5189193,5189212,12.16,PP_4569,PP_4569,PP_4569,PP_4569,0.3474576271186441,5189202.5
12,Fur-13,fur + fe,5331903,5331945,3.422141,PP_4693,PP_4693,PP_4693,PP_4693,0.34375,5331924.0
13,Fur-14,fur + fe,5361005,5361047,12.07,PP_4714,PP_4714,PP_4714,PP_4714,-0.3679060665362035,5361026.0
14,Fur-15,fur + fe,5549709,5549750,8.53,PP_4881,PP_4881,PP_4881,PP_4881,-0.02807881773399015,5549729.5
15,Fur-16,fur + fe,5657930,5657973,4.19,PP_4966,PP_4966,PP_4966,PP_4966,0.006539235412474849,5657951.5
16,Fur-17,fur + fe,5810548,5810587,12.19,PP_5087,PP_5087,PP_5087,PP_5087,0.0805921052631579,5810567.5
17,Fur-18,fur + fe,5948596,5948635,17.7,PP_5214,PP_5214,PP_5214,PP_5214,-0.11300555114988105,5948615.5
18,Fur-19,fur + fe,6048718,6048758,8.316606,PP_5301,PP_5301,PP_5301,PP_5301,-0.29056603773584905,6048738.0
