,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,Fur-1,fur + Fe,115363,115400,5.28,ECUMN_0098,ECUMN_0098,ECUMN_0098,ECUMN_0098,0.893424455116365,115381.5
1,Fur-2,fur + Fe,171658,171684,7.08,ECUMN_0147,ECUMN_0147,ECUMN_0147,ECUMN_0147,0.13495575221238937,171671.0
2,Fur-3,fur + Fe,555677,555699,5.51,ECUMN_0513,ECUMN_0513,ECUMN_0513,ECUMN_0513,-0.04953560371517028,555688.0
3,Fur-4,fur + Fe,688764,688787,2.04,ECUMN_0636,ECUMN_0636,ECUMN_0636,ECUMN_0636,-0.3601864181091877,688775.5
4,Fur-5,fur + Fe,727774,727793,70.05,ECUMN_0678,ECUMN_0678,ECUMN_0678,ECUMN_0678,-0.13898756660746003,727783.5
5,Fur-6,fur + Fe,737374,737399,14.59,ECUMN_0685,ECUMN_0685,ECUMN_0685,ECUMN_0685,-0.03075079872204473,737386.5
6,Fur-7,fur + Fe,739913,739936,11.68,ECUMN_0687,ECUMN_0687,ECUMN_0687,ECUMN_0687,0.08538657604078165,739924.5
7,Fur-8,fur + Fe,789251,789291,3.9,ECUMN_0738,ECUMN_0738,ECUMN_0738,ECUMN_0738,0.797752808988764,789271.0
8,Fur-9,fur + Fe,987713,987729,8.55,ECUMN_0949,ECUMN_0949,ECUMN_0949,ECUMN_0949,-0.07837127845884413,987721.0
9,Fur-10,fur + Fe,1256327,1256353,7.86,ECUMN_1201,ECUMN_1201,ECUMN_1201,ECUMN_1201,-0.04994054696789536,1256340.0
10,Fur-11,fur + Fe,1328220,1328255,48.02,ECUMN_1281,ECUMN_1281,ECUMN_1281,ECUMN_1281,-0.10941828254847645,1328237.5
11,Fur-12,fur + Fe,1372902,1372931,5.08,ECUMN_1341,ECUMN_1341,ECUMN_1341,ECUMN_1341,0.2717391304347826,1372916.5
12,Fur-13,fur + Fe,1587258,1587285,2.97,ECUMN_1576,ECUMN_1576,ECUMN_1576,ECUMN_1576,0.8921052631578947,1587271.5
13,Fur-14,fur + Fe,1710412,1710446,2.15,ECUMN_1694,ECUMN_1694,ECUMN_1694,ECUMN_1694,-0.208,1710429.0
14,Fur-15,fur + Fe,1716361,1716396,3.49,ECUMN_1701,ECUMN_1701,ECUMN_1701,ECUMN_1701,-0.08984007525870179,1716378.5
15,Fur-16,fur + Fe,1777282,1777315,7.41,ECUMN_1750,ECUMN_1750,ECUMN_1750,ECUMN_1750,0.007409602845287492,1777298.5
16,Fur-17,fur + Fe,1887697,1887720,9.18,ECUMN_1866,ECUMN_1866,ECUMN_1866,ECUMN_1866,0.9806743421052632,1887708.5
17,Fur-18,fur + Fe,2024482,2024504,5.8,ECUMN_1996,ECUMN_1996,ECUMN_1996,ECUMN_1996,0.5181347150259067,2024493.0
18,Fur-19,fur + Fe,2026767,2026800,9.77,ECUMN_1998,ECUMN_1998,ECUMN_1998,ECUMN_1998,0.024475524475524476,2026783.5
19,Fur-20,fur + Fe,2138306,2138336,3.58,ECUMN_2112,ECUMN_2112,ECUMN_2112,ECUMN_2112,0.1956521739130435,2138321.0
20,Fur-21,fur + Fe,2222080,2222110,10.17,ECUMN_2200,ECUMN_2200,ECUMN_2200,ECUMN_2200,-0.11022044088176353,2222095.0
21,Fur-22,fur + Fe,2230336,2230366,6.42,ECUMN_2208,ECUMN_2208,ECUMN_2208,ECUMN_2208,-0.11602209944751381,2230351.0
22,Fur-23,fur + Fe,2286489,2286528,31.55,ECUMN_2273,ECUMN_2273,ECUMN_2273,ECUMN_2273,-0.005467602415537783,2286508.5
23,Fur-24,fur + Fe,2478003,2478034,2.75,ECUMN_2431,ECUMN_2431,ECUMN_2431,ECUMN_2431,0.023359840954274354,2478018.5
24,Fur-25,fur + Fe,2494336,2494366,5.25,ECUMN_2447,ECUMN_2447,ECUMN_2447,ECUMN_2447,-0.006843906291129244,2494351.0
25,Fur-26,fur + Fe,2549245,2549278,12.58,ECUMN_2491,ECUMN_2491,ECUMN_2491,ECUMN_2491,0.5829268292682926,2549261.5
26,Fur-27,fur + Fe,2609295,2609321,12.77,ECUMN_2548,ECUMN_2548,ECUMN_2548,ECUMN_2548,0.7745398773006135,2609308.0
27,Fur-28,fur + Fe,2775950,2775980,8.35,ECUMN_2697,ECUMN_2697,ECUMN_2697,ECUMN_2697,-0.03347639484978541,2775965.0
