,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,YeiE-3,yeie + glc,85662,85694,16.05,"b0077,b0078","ilvI,ilvH",ilvI,0.028405797101449276,85678.0
1,YeiE-3,yeie + glc,85662,85694,16.05,"b0077,b0078","ilvI,ilvH",ilvH,-3.410569105691057,85678.0
2,YeiE-4,yeie + glc,362263,362294,30.39,"b0342,b0343","lacA,lacY",lacA,-0.6838235294117647,362278.5
3,YeiE-4,yeie + glc,362263,362294,30.39,"b0342,b0343","lacA,lacY",lacY,0.7181020733652312,362278.5
4,YeiE-5,yeie + glc,430371,430402,11.74,b0410,yajD,yajD,-0.625,430386.5
5,YeiE-7,yeie + glc,494623,494653,5.35,"b0472,b0473","recR,htpG",recR,0.38613861386138615,494638.0
6,YeiE-7,yeie + glc,494623,494653,5.35,"b0472,b0473","recR,htpG",htpG,-0.25653333333333334,494638.0
7,YeiE-8,yeie + glc,497276,497307,21.56,b0474,adk,adk,0.1821705426356589,497291.5
8,YeiE-9,yeie + glc,537424,537455,5.53,"b0509,b0511,b0512,b0513,b0514","glxR,ybbW,allB,ybbY,glxK",glxR,0.9721274175199089,537439.5
9,YeiE-9,yeie + glc,537424,537455,5.53,"b0509,b0511,b0512,b0513,b0514","glxR,ybbW,allB,ybbY,glxK",ybbW,-0.1323024054982818,537439.5
10,YeiE-9,yeie + glc,537424,537455,5.53,"b0509,b0511,b0512,b0513,b0514","glxR,ybbW,allB,ybbY,glxK",allB,-1.2529368575624082,537439.5
11,YeiE-9,yeie + glc,537424,537455,5.53,"b0509,b0511,b0512,b0513,b0514","glxR,ybbW,allB,ybbY,glxK",ybbY,-2.3997695852534564,537439.5
12,YeiE-9,yeie + glc,537424,537455,5.53,"b0509,b0511,b0512,b0513,b0514","glxR,ybbW,allB,ybbY,glxK",glxK,-3.880890052356021,537439.5
13,YeiE-10,yeie + glc,562459,562490,22.07,"b0533,b0534","sfmH,sfmF",sfmH,0.14176829268292682,562474.5
14,YeiE-10,yeie + glc,562459,562490,22.07,"b0533,b0534","sfmH,sfmF",sfmF,-1.6560077519379846,562474.5
15,YeiE-11,yeie + glc,573540,573571,5.93,"b0550,b4509,b0551","rusA,ylcG,quuD",rusA,0.5110192837465565,573555.5
16,YeiE-11,yeie + glc,573540,573571,5.93,"b0550,b4509,b0551","rusA,ylcG,quuD",ylcG,-1.2304964539007093,573555.5
17,YeiE-11,yeie + glc,573540,573571,5.93,"b0550,b4509,b0551","rusA,ylcG,quuD",quuD,-1.0403645833333333,573555.5
18,YeiE-16,yeie + glc,801449,801481,12.81,b0770,ybhI,ybhI,-0.29358437935843795,801465.0
19,YeiE-18,yeie + glc,884075,884106,7.39,b0842,mdfA,mdfA,0.33941605839416056,884090.5
20,YeiE-21,yeie + glc,931360,931391,16.0,"b0886,b0887","cydC,cydD",cydC,-1.266260162601626,931375.5
21,YeiE-21,yeie + glc,931360,931391,16.0,"b0886,b0887","cydC,cydD",cydD,-0.2340124504810413,931375.5
22,YeiE-23,yeie + glc,956774,956805,24.37,"b0906,b0905","ycaP,ycaO",ycaP,0.04112554112554113,956789.5
23,YeiE-23,yeie + glc,956774,956805,24.37,"b0906,b0905","ycaP,ycaO",ycaO,-0.08943781942078365,956789.5
24,YeiE-27,yeie + glc,1061595,1061626,14.04,"b0997,b0998","torA,torD",torA,0.9248135060855909,1061610.5
25,YeiE-27,yeie + glc,1061595,1061626,14.04,"b0997,b0998","torA,torD",torD,-0.3125,1061610.5
26,YeiE-28,yeie + glc,1074127,1074159,5.21,"b1013,b1006,b1007,b1008,b1009,b1010,b1011,b1012","rutR,rutG,rutF,rutE,rutD,rutC,rutB,rutA",rutR,-0.15336463223787167,1074143.0
27,YeiE-28,yeie + glc,1074127,1074159,5.21,"b1013,b1006,b1007,b1008,b1009,b1010,b1011,b1012","rutR,rutG,rutF,rutE,rutD,rutC,rutB,rutA",rutG,-3.238525206922498,1074143.0
28,YeiE-28,yeie + glc,1074127,1074159,5.21,"b1013,b1006,b1007,b1008,b1009,b1010,b1011,b1012","rutR,rutG,rutF,rutE,rutD,rutC,rutB,rutA",rutF,-7.654545454545454,1074143.0
29,YeiE-28,yeie + glc,1074127,1074159,5.21,"b1013,b1006,b1007,b1008,b1009,b1010,b1011,b1012","rutR,rutG,rutF,rutE,rutD,rutC,rutB,rutA",rutE,-5.39424703891709,1074143.0
30,YeiE-28,yeie + glc,1074127,1074159,5.21,"b1013,b1006,b1007,b1008,b1009,b1010,b1011,b1012","rutR,rutG,rutF,rutE,rutD,rutC,rutB,rutA",rutD,-2.968789013732834,1074143.0
