,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,Fur-1,fur + fe,110676,110707,4.4,"b0098,b0099","secA,mutT",secA,0.8919068736141907,110691.5
1,Fur-1,fur + fe,110676,110707,4.4,"b0098,b0099","secA,mutT",mutT,-0.9012820512820513,110691.5
2,Fur-2,fur + fe,167456,167466,37.3,"b0150,b0151,b0152,b0153","fhuA,fhuC,fhuD,fhuB",fhuA,-0.00980392156862745,167461.0
3,Fur-2,fur + fe,167456,167466,37.3,"b0150,b0151,b0152,b0153","fhuA,fhuC,fhuD,fhuB",fhuC,-2.9022556390977443,167461.0
4,Fur-2,fur + fe,167456,167466,37.3,"b0150,b0151,b0152,b0153","fhuA,fhuC,fhuD,fhuB",fhuD,-3.493827160493827,167461.0
5,Fur-2,fur + fe,167456,167466,37.3,"b0150,b0151,b0152,b0153","fhuA,fhuC,fhuD,fhuB",fhuB,-2.017145738779627,167461.0
6,Fur-3,fur + fe,189587,189599,5.47,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",rpsB,-0.3856749311294766,189593.0
7,Fur-3,fur + fe,189587,189599,5.47,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",tsf,-1.482394366197183,189593.0
8,Fur-3,fur + fe,189587,189599,5.47,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",dapD,-4.419393939393939,189593.0
9,Fur-3,fur + fe,189587,189599,5.47,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",glnD,-0.35278713056490835,189593.0
10,Fur-3,fur + fe,189587,189599,5.47,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",map,-0.10943396226415095,189593.0
11,Fur-4,fur + fe,250226,250245,4.03,"b0230,b0229","lafU,lfhA",lafU,0.2175925925925926,250235.5
12,Fur-4,fur + fe,250226,250245,4.03,"b0230,b0229","lafU,lfhA",lfhA,-0.09661412726211326,250235.5
13,Fur-5,fur + fe,255803,255822,5.33,"b0238,b0237","gpt,pepD",gpt,-0.3562091503267974,255812.5
14,Fur-5,fur + fe,255803,255822,5.33,"b0238,b0237","gpt,pepD",pepD,-0.06618655692729766,255812.5
15,Fur-6,fur + fe,290522,290534,3.27,"b4688,b0273","ykgS,argF",ykgS,0.4878048780487805,290528.0
16,Fur-6,fur + fe,290522,290534,3.27,"b4688,b0273","ykgS,argF",argF,-0.2218905472636816,290528.0
17,Fur-7,fur + fe,490817,490829,15.17,"b0468,b0466,b0467","ybaN,ybaM,priC",ybaN,-0.15343915343915343,490823.0
18,Fur-7,fur + fe,490817,490829,15.17,"b0468,b0466,b0467","ybaN,ybaM,priC",ybaM,-3.4074074074074074,490823.0
19,Fur-7,fur + fe,490817,490829,15.17,"b0468,b0466,b0467","ybaN,ybaM,priC",priC,-0.020833333333333332,490823.0
20,Fur-8,fur + fe,497167,497193,9.83,b0474,adk,adk,0.009302325581395349,497180.0
21,Fur-9,fur + fe,612649,612700,89.67,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",fes,-0.05112219451371571,612674.5
22,Fur-9,fur + fe,612649,612700,89.67,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",ybdZ,-5.78310502283105,612674.5
23,Fur-9,fur + fe,612649,612700,89.67,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",entF,-0.3816331787738279,612674.5
