,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,YahB-1,yahb + M9,3210619,3210662,1.15,"b3065,b3066,b3067,b3064","rpsU,dnaG,rpoD,tsaD",rpsU,-0.6458333333333334,3210640.5
1,YahB-1,yahb + M9,3210619,3210662,1.15,"b3065,b3066,b3067,b3064","rpsU,dnaG,rpoD,tsaD",dnaG,-0.2666093928980527,3210640.5
2,YahB-1,yahb + M9,3210619,3210662,1.15,"b3065,b3066,b3067,b3064","rpsU,dnaG,rpoD,tsaD",rpoD,-1.3059174809989142,3210640.5
3,YahB-1,yahb + M9,3210619,3210662,1.15,"b3065,b3066,b3067,b3064","rpsU,dnaG,rpoD,tsaD",tsaD,-0.09615384615384616,3210640.5
4,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",argG,-0.33891369047619047,3318180.5
5,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",pnp,-3.283005617977528,3318180.5
6,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rpsO,-24.06111111111111,3318180.5
7,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",truB,-5.717989417989418,3318180.5
8,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rbfA,-12.444029850746269,3318180.5
9,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",infB,-0.810512532734755,3318180.5
10,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",nusA,-0.43985215053763443,3318180.5
11,YahB-2,yahb + M9,3318159,3318202,1.25,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",rimP,-0.3852097130242826,3318180.5
12,YahB-3,yahb + M9,3354134,3354181,1.8,b3211,yhcC,yhcC,-0.11559139784946236,3354157.5
