,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,YieP-1,yiep + glc,145007,145028,7.55,"b0129,b0130","yadI,yadE",yadI,1.0011337868480725,145017.5
1,YieP-1,yiep + glc,145007,145028,7.55,"b0129,b0130","yadI,yadE",yadE,-0.0508130081300813,145017.5
2,YieP-2,yiep + glc,175073,175098,21.15,"b0155,b0154","clcA,hemL",clcA,-0.014416315049226441,175085.5
3,YieP-2,yiep + glc,175073,175098,21.15,"b0155,b0154","clcA,hemL",hemL,-0.15886026541764248,175085.5
4,YieP-3,yiep + glc,320695,320720,144.67,b0305,rclR,rclR,0.5631578947368421,320707.5
5,YieP-5,yiep + glc,838417,838438,8.27,"b0802,b0803","ybiJ,ybiI",ybiJ,-1.9252873563218391,838427.5
6,YieP-5,yiep + glc,838417,838438,8.27,"b0802,b0803","ybiJ,ybiI",ybiI,0.10674157303370786,838427.5
7,YieP-8,yiep + glc,1292805,1292830,6.47,b1237,hns,hns,0.2524154589371981,1292817.5
8,YieP-9,yiep + glc,1808000,1808025,2.98,b1725,yniA,yniA,0.25261324041811845,1808012.5
9,YieP-11,yiep + glc,2012335,2012361,3.79,"b1936,b4495_3,b4495_2,b4495_1","intG,yedN_3,yedN_2,yedN_1",intG,-0.9444444444444444,2012348.0
10,YieP-11,yiep + glc,2012335,2012361,3.79,"b1936,b4495_3,b4495_2,b4495_1","intG,yedN_3,yedN_2,yedN_1",yedN_3,-7.340740740740741,2012348.0
11,YieP-11,yiep + glc,2012335,2012361,3.79,"b1936,b4495_3,b4495_2,b4495_1","intG,yedN_3,yedN_2,yedN_1",yedN_2,-0.45427728613569324,2012348.0
12,YieP-11,yiep + glc,2012335,2012361,3.79,"b1936,b4495_3,b4495_2,b4495_1","intG,yedN_3,yedN_2,yedN_1",yedN_1,0.009615384615384616,2012348.0
13,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatD,-3.5076849183477425,2176524.5
14,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatC_2,-7.154977375565611,2176524.5
15,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatC_1,-2.4578774617067833,2176524.5
16,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatB,-6.871929824561404,2176524.5
17,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatA,-3.2571743929359824,2176524.5
18,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatZ,-0.1611243072050673,2176524.5
19,YieP-12,yiep + glc,2176512,2176537,7.45,"b2091,b2092_2,b2092_1,b2093,b2094,b2095,b2096","gatD,gatC_2,gatC_1,gatB,gatA,gatZ,gatY",gatY,0.7947368421052632,2176524.5
20,YieP-13,yiep + glc,2228602,2228627,23.63,"b4679,b2139_2","yohP,mdtQ_2",yohP,-4.363095238095238,2228614.5
21,YieP-13,yiep + glc,2228602,2228627,23.63,"b4679,b2139_2","yohP,mdtQ_2",mdtQ_2,-0.004273504273504274,2228614.5
22,YieP-14,yiep + glc,2240467,2240487,4.49,"b2148,b2149,b2150","mglC,mglA,mglB",mglC,-2.6943620178041545,2240477.0
23,YieP-14,yiep + glc,2240467,2240487,4.49,"b2148,b2149,b2150","mglC,mglA,mglB",mglA,-0.7810650887573964,2240477.0
24,YieP-14,yiep + glc,2240467,2240487,4.49,"b2148,b2149,b2150","mglC,mglA,mglB",mglB,-0.12912912912912913,2240477.0
25,YieP-15,yiep + glc,2529928,2529948,18.49,"b4546,b2411","ypeB,ligA",ypeB,-8.123287671232877,2529938.0
26,YieP-15,yiep + glc,2529928,2529948,18.49,"b4546,b2411","ypeB,ligA",ligA,0.11805555555555555,2529938.0
27,YieP-16,yiep + glc,2611677,2611698,8.13,"b2490,b2491,b2492","hyfJ,hyfR,focB",hyfJ,0.5591787439613527,2611687.5
28,YieP-16,yiep + glc,2611677,2611698,8.13,"b2490,b2491,b2492","hyfJ,hyfR,focB",hyfR,-0.10506706408345752,2611687.5
29,YieP-16,yiep + glc,2611677,2611698,8.13,"b2490,b2491,b2492","hyfJ,hyfR,focB",focB,-2.6448763250883394,2611687.5
30,YieP-17,yiep + glc,2925814,2925839,12.76,"b2794,b2795","queF,ygdH",queF,0.5647820965842167,2925826.5
31,YieP-17,yiep + glc,2925814,2925839,12.76,"b2794,b2795","queF,ygdH",ygdH,-0.35201465201465204,2925826.5
32,YieP-23,yiep + glc,4198137,4198163,3.16,"b3997,b3998","hemE,nfi",hemE,0.4084507042253521,4198150.0
33,YieP-23,yiep + glc,4198137,4198163,3.16,"b3997,b3998","hemE,nfi",nfi,-0.9508928571428571,4198150.0
