,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,YjdC-1,yjdc + M9,201,249,2.91,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrL,0.5454545454545454,225.0
1,YjdC-1,yjdc + M9,201,249,2.91,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrA,-0.04506699147381242,225.0
2,YjdC-1,yjdc + M9,201,249,2.91,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrB,-2.759914255091104,225.0
3,YjdC-1,yjdc + M9,201,249,2.91,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrC,-2.7257187257187256,225.0
4,YjdC-2,yjdc + M9,681,726,1.44,"b0002,b0003,b0004","thrA,thrB,thrC",thrA,0.1492082825822168,703.5
5,YjdC-2,yjdc + M9,681,726,1.44,"b0002,b0003,b0004","thrA,thrB,thrC",thrB,-2.247052518756699,703.5
6,YjdC-2,yjdc + M9,681,726,1.44,"b0002,b0003,b0004","thrA,thrB,thrC",thrC,-2.353923853923854,703.5
7,YjdC-6,yjdc + M9,3397,3446,1.09,"b0003,b0004","thrB,thrC",thrB,0.6661307609860665,3421.5
8,YjdC-6,yjdc + M9,3397,3446,1.09,"b0003,b0004","thrB,thrC",thrC,-0.24203574203574205,3421.5
9,YjdC-7,yjdc + M9,3546,3592,1.2,"b0003,b0004","thrB,thrC",thrB,0.8242229367631297,3569.0
10,YjdC-7,yjdc + M9,3546,3592,1.2,"b0003,b0004","thrB,thrC",thrC,-0.12742812742812742,3569.0
11,YjdC-8,yjdc + M9,3587,3635,1.13,"b0003,b0004","thrB,thrC",thrB,0.8692390139335477,3611.0
12,YjdC-8,yjdc + M9,3587,3635,1.13,"b0003,b0004","thrB,thrC",thrC,-0.0947940947940948,3611.0
13,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",yaaY,-0.593607305936073,21050.0
14,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ribF,-0.37791932059447986,21050.0
15,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ileS,-0.4756833510827121,21050.0
16,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",lspA,-8.395959595959596,21050.0
17,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",fkpB,-10.61111111111111,21050.0
18,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ispH,-5.495268138801261,21050.0
19,YjdC-11,yjdc + M9,21025,21075,2.44,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",rpsT,0.10606060606060606,21050.0
20,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",yaaY,-0.03424657534246575,21172.5
21,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ribF,-0.24787685774946921,21172.5
22,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ileS,-0.4321973730919418,21172.5
23,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",lspA,-8.148484848484848,21172.5
24,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",fkpB,-10.338888888888889,21172.5
25,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ispH,-5.3664563617245005,21172.5
26,YjdC-12,yjdc + M9,21163,21182,2.54,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",rpsT,-0.35795454545454547,21172.5
27,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",yaaY,0.4315068493150685,21274.5
28,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ribF,-0.13959660297239915,21274.5
29,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ileS,-0.3959886403975861,21274.5
30,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",lspA,-7.942424242424242,21274.5
31,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",fkpB,-10.112222222222222,21274.5
32,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ispH,-5.259200841219768,21274.5
33,YjdC-13,yjdc + M9,21254,21295,1.14,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",rpsT,-0.7443181818181818,21274.5
34,YjdC-14,yjdc + M9,51687,51734,0.99,"b0049,b0050,b0051","apaH,apaG,rsmA",apaH,-0.5794780545670225,51710.5
35,YjdC-14,yjdc + M9,51687,51734,0.99,"b0049,b0050,b0051","apaH,apaG,rsmA",apaG,-0.27645502645502645,51710.5
36,YjdC-14,yjdc + M9,51687,51734,0.99,"b0049,b0050,b0051","apaH,apaG,rsmA",rsmA,0.8753041362530414,51710.5
37,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",djlA,-0.49816176470588236,56956.5
38,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",apaH,-6.802491103202847,56956.5
39,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",apaG,-14.154761904761905,56956.5
40,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",rsmA,-5.50669099756691,56956.5
41,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",pdxA,-3.5762626262626265,56956.5
42,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",surA,-1.7517482517482517,56956.5
43,YjdC-15,yjdc + M9,56934,56979,1.04,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",lptD,0.06475583864118896,56956.5
44,YjdC-16,yjdc + M9,57037,57066,1.03,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",djlA,-0.38174019607843135,57051.5
45,YjdC-16,yjdc + M9,57037,57066,1.03,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",apaH,-6.915183867141162,57051.5
46,YjdC-16,yjdc + M9,57037,57066,1.03,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",apaG,-14.406084656084657,57051.5
