,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,RcsB-1,rcsb + EtOH,5186,5221,3.97,b0005,yaaX,yaaX,-0.09932659932659933,5203.5
1,RcsB-2,rcsb + EtOH,164647,164669,2.67,b0149,mrcB,mrcB,-0.028007889546351084,164658.0
2,RcsB-3,rcsb + EtOH,164692,164722,3.02,b0149,mrcB,mrcB,-0.008678500986193294,164707.0
3,RcsB-4,rcsb + EtOH,282162,282179,2.15,"b0268,b0269,b4505,b0266,b0267","yagE,yagF,insX,yagB,yagA",yagE,-0.11716171617161716,282170.5
4,RcsB-4,rcsb + EtOH,282162,282179,2.15,"b0268,b0269,b4505,b0266,b0267","yagE,yagF,insX,yagB,yagA",yagF,-0.523119918699187,282170.5
5,RcsB-4,rcsb + EtOH,282162,282179,2.15,"b0268,b0269,b4505,b0266,b0267","yagE,yagF,insX,yagB,yagA",insX,-7.263052208835341,282170.5
6,RcsB-4,rcsb + EtOH,282162,282179,2.15,"b0268,b0269,b4505,b0266,b0267","yagE,yagF,insX,yagB,yagA",yagB,-4.645631067961165,282170.5
7,RcsB-4,rcsb + EtOH,282162,282179,2.15,"b0268,b0269,b4505,b0266,b0267","yagE,yagF,insX,yagB,yagA",yagA,-0.16233766233766234,282170.5
8,RcsB-5,rcsb + EtOH,297191,297235,1.94,b0281,intF,intF,-0.0835117773019272,297213.0
9,RcsB-6,rcsb + EtOH,297244,297256,1.94,b0281,intF,intF,-0.10992148465381871,297250.0
10,RcsB-7,rcsb + EtOH,311658,311682,3.45,"b0295,b0294","ykgL,ecpR",ykgL,-1.9342105263157894,311670.0
11,RcsB-7,rcsb + EtOH,311658,311682,3.45,"b0295,b0294","ykgL,ecpR",ecpR,-0.5651438240270727,311670.0
12,RcsB-8,rcsb + EtOH,754443,754474,1.79,b0720,gltA,gltA,0.007398753894080997,754458.5
13,RcsB-9,rcsb + EtOH,792157,792186,2.51,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galM,-3.2031700288184437,792171.5
14,RcsB-9,rcsb + EtOH,792157,792186,2.51,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galK,-1.9081810269799826,792171.5
15,RcsB-9,rcsb + EtOH,792157,792186,2.51,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galT,-1.0912129894937919,792171.5
16,RcsB-9,rcsb + EtOH,792157,792186,2.51,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galE,-0.11455260570304818,792171.5
17,RcsB-10,rcsb + EtOH,792213,792238,2.46,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galM,-3.255043227665706,792225.5
18,RcsB-10,rcsb + EtOH,792213,792238,2.46,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galK,-1.9551784160139252,792225.5
19,RcsB-10,rcsb + EtOH,792213,792238,2.46,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galT,-1.1427889207258835,792225.5
20,RcsB-10,rcsb + EtOH,792213,792238,2.46,"b0756,b0757,b0758,b0759","galM,galK,galT,galE",galE,-0.16764995083579154,792225.5
21,RcsB-11,rcsb + EtOH,916212,916230,5.21,"b0876,b0875","ybjD,aqpZ",ybjD,-0.1512959614225437,916221.0
22,RcsB-11,rcsb + EtOH,916212,916230,5.21,"b0876,b0875","ybjD,aqpZ",aqpZ,-0.25,916221.0
23,RcsB-12,rcsb + EtOH,916305,916324,1.75,"b0876,b0875","ybjD,aqpZ",ybjD,-0.0949367088607595,916314.5
24,RcsB-12,rcsb + EtOH,916305,916324,1.75,"b0876,b0875","ybjD,aqpZ",aqpZ,-0.3843390804597701,916314.5
25,RcsB-13,rcsb + EtOH,1109154,1109178,7.75,"b1048,b1049,b1047","opgG,opgH,opgC",opgG,-0.109375,1109166.0
26,RcsB-13,rcsb + EtOH,1109154,1109178,7.75,"b1048,b1049,b1047","opgG,opgH,opgC",opgH,-0.6666666666666666,1109166.0
27,RcsB-13,rcsb + EtOH,1109154,1109178,7.75,"b1048,b1049,b1047","opgG,opgH,opgC",opgC,-0.19430051813471502,1109166.0
28,RcsB-14,rcsb + EtOH,1109160,1109172,8.31,"b1048,b1049,b1047","opgG,opgH,opgC",opgG,-0.109375,1109166.0
29,RcsB-14,rcsb + EtOH,1109160,1109172,8.31,"b1048,b1049,b1047","opgG,opgH,opgC",opgH,-0.6666666666666666,1109166.0
30,RcsB-14,rcsb + EtOH,1109160,1109172,8.31,"b1048,b1049,b1047","opgG,opgH,opgC",opgC,-0.19430051813471502,1109166.0
31,RcsB-15,rcsb + EtOH,1223077,1223112,3.01,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ymgJ,-0.9059139784946236,1223094.5
32,RcsB-15,rcsb + EtOH,1223077,1223112,3.01,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ycgI_1,-4.337962962962963,1223094.5
33,RcsB-15,rcsb + EtOH,1223077,1223112,3.01,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ymgD,-1.3954545454545455,1223094.5
34,RcsB-15,rcsb + EtOH,1223077,1223112,3.01,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ymgG,-0.30869565217391304,1223094.5
35,RcsB-15,rcsb + EtOH,1223077,1223112,3.01,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ymgI,0.3936781609195402,1223094.5
36,RcsB-16,rcsb + EtOH,1223127,1223153,2.98,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ymgJ,-0.6612903225806451,1223140.0
37,RcsB-16,rcsb + EtOH,1223127,1223153,2.98,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ycgI_1,-3.9166666666666665,1223140.0
38,RcsB-16,rcsb + EtOH,1223127,1223153,2.98,"b4594,b4521_1,b1171,b1172,b4593","ymgJ,ycgI_1,ymgD,ymgG,ymgI",ymgD,-1.5333333333333334,1223140.0
