,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",mraZ,-0.0664488017429194,89602.5
1,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",rsmH,-0.5207006369426752,89602.5
2,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ftsL,-3.9030054644808745,89602.5
3,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ftsI,-1.024052065647991,89602.5
4,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",murE,-2.3941532258064515,89602.5
5,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",murF,-3.713392200147167,89602.5
6,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",mraY,-5.9081255771006465,89602.5
7,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",murD,-5.682232346241458,89602.5
8,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ftsW,-7.067871485943775,89602.5
9,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",murG,-9.40121722846442,89602.5
10,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",murC,-7.561991869918699,89602.5
11,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ddlB,-13.712812160694897,89602.5
12,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ftsQ,-16.30746089049338,89602.5
13,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ftsA,-11.384402216943785,89602.5
14,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",ftsZ,-13.629774305555555,89602.5
15,ZraR-1,zrar + ZnCl2,89582,89623,2.94,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",lpxC,-18.46786492374728,89602.5
16,ZraR-2,zrar + ZnCl2,169871,169917,12.95,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuC,0.14661654135338345,169894.0
17,ZraR-2,zrar + ZnCl2,169871,169917,12.95,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuD,-0.7631874298540965,169894.0
18,ZraR-2,zrar + ZnCl2,169871,169917,12.95,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuB,-0.7902168431669188,169894.0
19,ZraR-3,zrar + ZnCl2,236968,237009,7.58,b0217,yafT,yafT,-0.4395674300254453,236988.5
20,ZraR-4,zrar + ZnCl2,297191,297224,5.15,b0281,intF,intF,-0.07958600999286224,297207.5
21,ZraR-5,zrar + ZnCl2,297225,297256,4.36,b0281,intF,intF,-0.10314061384725197,297240.5
22,ZraR-6,zrar + ZnCl2,476406,476441,2.4,"b0456,b0454","ybaA,ybaZ",ybaA,-0.6991525423728814,476423.5
23,ZraR-6,zrar + ZnCl2,476406,476441,2.4,"b0456,b0454","ybaA,ybaZ",ybaZ,-0.1346153846153846,476423.5
24,ZraR-7,zrar + ZnCl2,644024,644072,2.06,b0610,rnk,rnk,-0.19708029197080293,644048.0
25,ZraR-8,zrar + ZnCl2,657236,657267,5.36,b0623,cspE,cspE,-0.1880952380952381,657251.5
26,ZraR-9,zrar + ZnCl2,657374,657405,5.84,b0623,cspE,cspE,0.46904761904761905,657389.5
27,ZraR-10,zrar + ZnCl2,657422,657456,4.82,b0623,cspE,cspE,0.7047619047619048,657439.0
28,ZraR-11,zrar + ZnCl2,954382,954410,5.1,"b0903,b0904","pflB,focA",pflB,-0.36881296539640823,954396.0
29,ZraR-11,zrar + ZnCl2,954382,954410,5.1,"b0903,b0904","pflB,focA",focA,0.08158508158508158,954396.0
30,ZraR-12,zrar + ZnCl2,954441,954467,3.45,"b0903,b0904","pflB,focA",pflB,-0.39421813403416556,954454.0
31,ZraR-12,zrar + ZnCl2,954441,954467,3.45,"b0903,b0904","pflB,focA",focA,0.013986013986013986,954454.0
32,ZraR-13,zrar + ZnCl2,983131,983169,2.67,"b0926,b0927","ycbK,ycbL",ycbK,0.1384335154826958,983150.0
33,ZraR-13,zrar + ZnCl2,983131,983169,2.67,"b0926,b0927","ycbK,ycbL",ycbL,-0.7700617283950617,983150.0
34,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaA,-0.38337801608579086,1031709.0
35,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaB,-0.8606465997770345,1031709.0
36,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaC,-4.740112994350283,1031709.0
37,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaD,-6.904761904761905,1031709.0
38,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaE,-11.639097744360901,1031709.0
39,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",hyaF,-5.872960372960373,1031709.0
40,ZraR-14,zrar + ZnCl2,1031695,1031723,7.03,"b0972,b0973,b0974,b0975,b0976,b0977,b0970","hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,yccA",yccA,-0.4409090909090909,1031709.0
41,ZraR-15,zrar + ZnCl2,1250946,1250977,4.11,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaR,-0.05390625,1250961.5
42,ZraR-15,zrar + ZnCl2,1250946,1250977,4.11,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaM,-1.3019732205778718,1250961.5
43,ZraR-15,zrar + ZnCl2,1250946,1250977,4.11,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaL,-1.9028436018957346,1250961.5
44,ZraR-15,zrar + ZnCl2,1250946,1250977,4.11,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaK,-0.11531279178338003,1250961.5
45,ZraR-16,zrar + ZnCl2,1250981,1251008,3.96,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaR,-0.03671875,1250994.5
46,ZraR-16,zrar + ZnCl2,1250981,1251008,3.96,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaM,-1.3252290345313602,1250994.5
47,ZraR-16,zrar + ZnCl2,1250981,1251008,3.96,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaL,-1.9549763033175356,1250994.5
48,ZraR-16,zrar + ZnCl2,1250981,1251008,3.96,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaK,-0.14612511671335202,1250994.5
49,ZraR-17,zrar + ZnCl2,1610713,1610738,6.28,b1521,uxaB,uxaB,-0.03133608815426997,1610725.5
50,ZraR-18,zrar + ZnCl2,1610840,1610868,4.47,b1521,uxaB,uxaB,-0.11983471074380166,1610854.0
51,ZraR-19,zrar + ZnCl2,1741272,1741301,2.8,b1661,cfa,cfa,-0.10922541340295909,1741286.5
