,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,MukB-1,mukb + sta,310,341,1.1,"b0002,b0003,b0004","thrA,thrB,thrC",thrA,-0.004263093788063338,325.5
1,MukB-1,mukb + sta,310,341,1.1,"b0002,b0003,b0004","thrA,thrB,thrC",thrB,-2.652197213290461,325.5
2,MukB-1,mukb + sta,310,341,1.1,"b0002,b0003,b0004","thrA,thrB,thrC",thrC,-2.6476301476301476,325.5
3,MukB-2,mukb + sta,18411,18439,1.29,"b0019,b0020","nhaA,nhaR",nhaA,0.8029134532990574,18425.0
4,MukB-2,mukb + sta,18411,18439,1.29,"b0019,b0020","nhaA,nhaR",nhaR,-0.3189845474613687,18425.0
5,MukB-3,mukb + sta,41965,41969,1.6,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",fixA,-0.5642023346303502,41967.0
6,MukB-3,mukb + sta,41965,41969,1.6,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",fixB,-1.2951167728237791,41967.0
7,MukB-3,mukb + sta,41965,41969,1.6,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",fixC,-1.7187257187257188,41967.0
8,MukB-3,mukb + sta,41965,41969,1.6,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",fixX,-12.135416666666666,41967.0
9,MukB-3,mukb + sta,41965,41969,1.6,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",caiE,-11.160744500846024,41967.0
