prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	64	8	27	955	2.06e-09	1.85e-08
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	25	3	12	955	6.52e-08	5.87e-07
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	127	3	12	955	6.52e-08	5.87e-07
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	52	6	16	955	1.92e-07	1.73e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	49	8	23	955	3.29e-07	2.96e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	22	1	11	955	4.33e-07	3.89e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	52	1	11	955	4.33e-07	3.89e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	70	4	15	955	8.56e-07	7.70e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	49	6	15	955	8.56e-07	7.70e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	52	8	22	955	1.06e-06	9.53e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	70	8	22	955	1.06e-06	9.53e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	127	8	22	955	1.06e-06	9.53e-06
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	4	1	10	955	2.63e-06	2.37e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	70	1	10	955	2.63e-06	2.37e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	76	1	10	955	2.63e-06	2.37e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	19	3	10	955	2.63e-06	2.37e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	22	8	21	955	3.26e-06	2.93e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	76	8	21	955	3.26e-06	2.93e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	85	8	21	955	3.26e-06	2.93e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	124	8	21	955	3.26e-06	2.93e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	64	5	14	955	3.57e-06	3.22e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	10	7	14	955	3.57e-06	3.22e-05
meme.xml	1	MEME	meme.xml	4	MEME	0	0	.	.	.	6.46e-05	64	7	14	955	3.57e-06	3.22e-05
meme.xml	1	MEME	meme.xml	2	MEME	0	0	.	.	.	1.35e+00	31	1	4	188	6.41e-02	4.49e-01
meme.xml	1	MEME	meme.xml	3	MEME	0	0	.	.	.	2.97e+00	18	3	2	49	4.02e-01	9.90e-01
##
# Detailed descriptions of columns in this file:
#
# prim_db:	The name of the database (file name) that contains the primary motif.
# prim_id:	A name for the primary motif that is unique in the motif database file.
# prim_alt:	An alternate name of the primary motif that may be provided
#		in the motif database file.
# sec_db:	The name of the database (file name) that contains the secondary motif.
# sec_id:	A name for the motif that is unique in the motif database file.
# sec_alt:	An alternate name of the secondary motif that may be provided
#		in the motif database file.
# trim_left:	Number of positions trimmed from left of secondary motif
# trim_right:	Number of positions trimmed from right of secondary motif
# If the next three fields are not blank, the motif is redundant with a more significant ('parent') motif.
# red_db:	The database (file name) that contains the parent motif.
# red_id:	A name for the parent motif that is unique in the motif database file.
# red_alt:	An alternate name of the parent motif that may be provided
#		in the motif database file.
# E-value:	The expected number motifs that would have least one
#		spacing as enriched as the best spacing for this secondary.
#		The E-value is the best spacing p-value multiplied by the number of motifs in the
#		input database(s).
# gap:		The distance between the edge of the primary and the (trimmed) secondary motif.
# orient:	The (combination) of quadrants for which occurrences
#		of this spacing are combined.
# count:	The number of occurrences of the secondary motif with the
#		given spacing and orientation to the primary motif.
# total:	The total number of occurrences of the secondary motif within the
#		margins around the best primary motif occurrence.
# adj_p-value:	The p-value of the gap and orientation, adjusted for
#		nine combinations of quadrants times the number of gaps tested
#		(as controlled by the -range switch).
# p-value:	The p-value of the gap and orientation adjusted only for the number of gaps tested.
