,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,LexA1-EMJH-1,lexa1 + EMJH,198931,199051,35.5103087736007,LIC_RS23230,LIC_RS23230,LIC_RS23230,LIC_RS23230,-0.2857142857142857,198991.0
1,LexA1-EMJH-2,lexa1 + EMJH,348625,349064,27.5357500180173,LIC_RS01600,LIC_RS01600,LIC_RS01600,LIC_RS01600,0.010775862068965518,348844.5
2,LexA1-EMJH-3,lexa1 + EMJH,1193731,1193851,21.1778760181561,LIC_RS05090,LIC_RS05090,LIC_RS05090,LIC_RS05090,-0.7571428571428571,1193791.0
3,LexA1-EMJH-4,lexa1 + EMJH,1194811,1194931,16.2297064422296,LIC_RS05095,LIC_RS05095,LIC_RS05095,LIC_RS05095,0.15800865800865802,1194871.0
4,LexA1-EMJH-5,lexa1 + EMJH,1709491,1709611,14.1958172306265,fliF,fliF,fliF,fliF,-0.053497942386831275,1709551.0
5,LexA1-EMJH-6,lexa1 + EMJH,1949251,1949371,14.1958172306265,LIC_RS08125,LIC_RS08125,LIC_RS08125,LIC_RS08125,-0.10732113144758736,1949311.0
6,LexA1-EMJH-7,lexa1 + EMJH,1976551,1976671,13.0461842164706,mutY,mutY,mutY,mutY,0.7686170212765957,1976611.0
7,LexA1-EMJH-8,lexa1 + EMJH,1982311,1982431,12.1164906467751,recN,recN,recN,recN,0.016403046280023433,1982371.0
8,LexA1-EMJH-9,lexa1 + EMJH,1984531,1984651,11.5981435934952,LIC_RS08300,LIC_RS08300,LIC_RS08300,LIC_RS08300,0.7095709570957096,1984591.0
9,LexA1-EMJH-10,lexa1 + EMJH,2072911,2073031,9.55661036964747,fbp,fbp,fbp,fbp,0.04956268221574344,2072971.0
10,LexA1-EMJH-11,lexa1 + EMJH,2130271,2130391,7.88986163594687,recA,recA,recA,recA,-0.15985467756584923,2130331.0
11,LexA1-EMJH-12,lexa1 + EMJH,2223130,2223364,8.47435754906509,LIC_RS09315,LIC_RS09315,LIC_RS09315,LIC_RS09315,-1.2485681557846506,2223247.0
12,LexA1-EMJH-13,lexa1 + EMJH,2730691,2730811,6.63339299134483,LIC_RS11540,LIC_RS11540,LIC_RS11540,LIC_RS11540,0.934470620092066,2730751.0
13,LexA1-EMJH-14,lexa1 + EMJH,2772631,2772751,6.56643806844065,LIC_RS11745,LIC_RS11745,LIC_RS11745,LIC_RS11745,-0.05333333333333334,2772691.0
14,LexA1-EMJH-15,lexa1 + EMJH,2780131,2780251,5.82821460127743,LIC_RS11785,LIC_RS11785,LIC_RS11785,LIC_RS11785,1.038917089678511,2780191.0
15,LexA1-EMJH-16,lexa1 + EMJH,2888611,2888731,5.0340725204532,LIC_RS12180,LIC_RS12180,LIC_RS12180,LIC_RS12180,0.2838983050847458,2888671.0
16,LexA1-EMJH-17,lexa1 + EMJH,3074311,3074431,4.0598347340035,LIC_RS12985,LIC_RS12985,LIC_RS12985,LIC_RS12985,0.9957173447537473,3074371.0
17,LexA1-EMJH-18,lexa1 + EMJH,3144511,3144631,4.0534293568326,LIC_RS13290,LIC_RS13290,LIC_RS13290,LIC_RS13290,-0.3270241850683491,3144571.0
18,LexA1-EMJH-19,lexa1 + EMJH,3218551,3218671,4.71107402102069,LIC_RS13590,LIC_RS13590,LIC_RS13590,LIC_RS13590,0.009523809523809525,3218611.0
19,LexA1-EMJH-20,lexa1 + EMJH,3218551,3218671,4.69133979692751,LIC_RS13590,LIC_RS13590,LIC_RS13590,LIC_RS13590,0.009523809523809525,3218611.0
20,LexA1-EMJH-21,lexa1 + EMJH,3533911,3534031,2.61057752082594,LIC_RS14940,LIC_RS14940,LIC_RS14940,LIC_RS14940,-1.3510520487264672,3533971.0
21,LexA1-EMJH-22,lexa1 + EMJH,3612811,3612931,2.55879221667825,LIC_RS15305,LIC_RS15305,LIC_RS15305,LIC_RS15305,-0.34532374100719426,3612871.0
22,LexA1-EMJH-23,lexa1 + EMJH,3613291,3613411,2.54712895211532,LIC_RS15305,LIC_RS15305,LIC_RS15305,LIC_RS15305,0.2302158273381295,3613351.0
23,LexA1-EMJH-24,lexa1 + EMJH,3724351,3724471,3.04659979854504,LIC_RS15695,LIC_RS15695,LIC_RS15695,LIC_RS15695,0.9947089947089947,3724411.0
24,LexA1-EMJH-25,lexa1 + EMJH,4157131,4157251,2.53926330362044,LIC_RS17455,LIC_RS17455,LIC_RS17455,LIC_RS17455,0.08564386937769562,4157191.0
25,LexA1-EMJH-26,lexa1 + EMJH,4273580,4273844,2.86795025398872,LIC_RS17970,LIC_RS17970,LIC_RS17970,LIC_RS17970,-1.5573593073593073,4273712.0
