,binding_width
1,135.0
2,268.0
3,117.0
4,346.0
5,624.0
6,127.0
7,138.0
8,158.0
9,95.0
10,791.0
11,97.0
12,83.0
13,300.0
14,471.0
15,215.0
16,75.0
17,543.0
18,176.0
19,2001.0
20,194.0
21,160.0
22,748.0
23,291.0
24,115.0
25,105.0
26,228.0
27,163.0
28,220.0
29,166.0
30,174.0
31,250.0
32,97.0
33,443.0
34,279.0
35,206.0
36,127.0
37,131.0
38,82.0
39,1493.0
40,182.0
41,92.0
42,88.0
43,110.0
44,196.0
45,148.0
46,78.0
47,533.0
48,151.0
49,109.0
50,177.0
51,1128.0
52,601.0
53,557.0
54,280.0
55,161.0
56,368.0
57,319.0
58,121.0
59,89.0
60,648.0
61,218.0
62,211.0
63,265.0
64,87.0
65,155.0
66,134.0
67,219.0
68,116.0
69,75.0
70,121.0
71,183.0
72,308.0
73,172.0
74,76.0
75,149.0
76,219.0
77,91.0
78,111.0
79,75.0
80,84.0
81,122.0
82,159.0
83,173.0
84,89.0
85,189.0
86,126.0
87,127.0
88,142.0
89,75.0
90,101.0
91,75.0
92,198.0
93,2722.0
94,245.0
95,220.0
96,1992.0
97,873.0
98,196.0
99,78.0
100,186.0
101,157.0
102,115.0
103,212.0
104,441.0
105,549.0
106,195.0
107,136.0
108,92.0
109,486.0
110,346.0
111,307.0
112,782.0
113,104.0
114,417.0
115,141.0
116,545.0
117,205.0
118,190.0
119,90.0
120,128.0
121,75.0
122,75.0
123,83.0
124,115.0
125,101.0
126,75.0
127,341.0
128,496.0
129,396.0
130,268.0
131,729.0
132,206.0
133,97.0
134,105.0
135,102.0
136,181.0
137,178.0
138,75.0
139,147.0
140,141.0
141,180.0
142,334.0
143,140.0
144,296.0
145,107.0
146,151.0
147,341.0
148,259.0
149,128.0
150,89.0
151,138.0
152,122.0
153,243.0
154,234.0
155,129.0
156,117.0
157,91.0
158,194.0
159,75.0
160,109.0
