,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,GadW-M9-1,gadw + M9,169871,169917,5.15,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuC,fhuC,0.14661654135338345,169894.0
1,GadW-M9-2,gadw + M9,236968,237004,8.7,b0217,yafT,yafT,yafT,-0.44274809160305345,236986.0
2,GadW-M9-3,gadw + M9,297191,297235,5.03,b0281,intF,intF,intF,-0.0835117773019272,297213.0
3,GadW-M9-4,gadw + M9,511526,511555,9.64,"b0485,b0486,b0484","glsA,ybaT,copA",glsA,glsA,-0.10664523043944266,511540.5
4,GadW-M9-5,gadw + M9,754443,754474,2.5,b0720,gltA,gltA,gltA,0.007398753894080997,754458.5
5,GadW-M9-6,gadw + M9,838265,838270,1.05,"b0802,b0803","ybiJ,ybiI",ybiI,ybiI,0.7059925093632958,838267.5
6,GadW-M9-7,gadw + M9,848141,848172,1.79,"b0809,b0810,b0811","glnQ,glnP,glnH",glnH,glnH,-0.20414993306559573,848156.5
7,GadW-M9-8,gadw + M9,850484,850521,1.53,"b0814,b0813","ompX,rhtA",ompX,ompX,0.10368217054263566,850502.5
8,GadW-M9-9,gadw + M9,1175247,1175281,1.39,"b1116,b1117,b1118,b1115","lolC,lolD,lolE,ycfT",ycfT,ycfT,-0.09217877094972067,1175264.0
9,GadW-M9-10,gadw + M9,1250928,1250965,5.09,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaK,dhaK,-0.10130718954248366,1250946.5
10,GadW-M9-11,gadw + M9,1506081,1506113,2.15,"b1434,b1433","ydcN,ydcO",ydcO,ydcO,-0.01445578231292517,1506097.0
11,GadW-M9-12,gadw + M9,1610713,1610738,5.12,b1521,uxaB,uxaB,uxaB,-0.03133608815426997,1610725.5
12,GadW-M9-13,gadw + M9,1992053,1992084,10.58,b1908,yecA,yecA,yecA,-0.674924924924925,1992068.5
13,GadW-M9-14,gadw + M9,2059952,2059983,4.34,b1985,yeeO,cbl,cbl,0.9952681388012619,2059967.5
14,GadW-M9-15,gadw + M9,2090045,2090079,3.45,"b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026,b4539,b2017","hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI,yoeB,yefM",hisL,hisL,1.3137254901960784,2090062.0
15,GadW-M9-16,gadw + M9,2266075,2266108,2.82,b2172,yeiQ,yeiQ,yeiQ,-0.10395364689843217,2266091.5
16,GadW-M9-17,gadw + M9,2405067,2405094,2.09,"b2276,b2277,b2278,b2279,b2280,b2281,b2282,b2283,b2284,b2285,b2286,b2287,b2288","nuoN,nuoM,nuoL,nuoK,nuoJ,nuoI,nuoH,nuoG,nuoF,nuoE,nuoC,nuoB,nuoA",nuoA,nuoA,-0.019144144144144143,2405080.5
17,GadW-M9-18,gadw + M9,2518090,2518124,4.57,"b2398,b2399,b2395","yfeC,yfeD,yfeA",yfeA,yfeA,-0.12557077625570776,2518107.0
18,GadW-M9-19,gadw + M9,2520912,2520942,3.65,b2400,gltX,gltX,gltX,-0.18008474576271186,2520927.0
19,GadW-M9-20,gadw + M9,2563379,2563424,14.39,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.5013227513227513,2563401.5
20,GadW-M9-21,gadw + M9,2746229,2746257,3.59,"b2606,b2607,b2608,b2609","rplS,trmD,rimM,rpsP",rpsP,rpsP,-0.23293172690763053,2746243.0
21,GadW-M9-22,gadw + M9,2924200,2924230,3.52,"b2790,b2791,b2792","yqcA,truC,yqcC",yqcC,yqcC,-0.3090909090909091,2924215.0
22,GadW-M9-23,gadw + M9,3119337,3119346,1.01,b4466,sslE,sslE,sslE,-0.05029585798816568,3119341.5
23,GadW-M9-24,gadw + M9,3244801,3244815,5.27,"b3093,b3091,b3092","exuT,uxaA,uxaC",uxaC,uxaC,-0.047416843595187545,3244808.0
24,GadW-M9-25,gadw + M9,3318355,3318384,8.39,"b3172,b3164,b3165,b3166,b3167,b3168,b3169,b3170","argG,pnp,rpsO,truB,rbfA,infB,nusA,rimP",argG,argG,-0.19828869047619047,3318369.5
25,GadW-M9-26,gadw + M9,3322100,3322128,7.79,b3173,yhbX,yhbX,yhbX,-0.3081180811808118,3322114.0
26,GadW-M9-27,gadw + M9,3354654,3354683,4.45,"b3212,b3213,b3214","gltB,gltD,gltF",gltB,gltB,-0.012441156691324815,3354668.5
27,GadW-M9-28,gadw + M9,3453310,3453337,6.39,"b3311,b3312,b3313,b3314,b3315,b3316,b3317,b3318,b3319,b3320,b3321","rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW,rplD,rplC,rpsJ",rpsJ,rpsJ,-0.17147435897435898,3453323.5
28,GadW-M9-29,gadw + M9,3492461,3492475,3.51,"b3364,b3363","tsgA,ppiA",tsgA,tsgA,-0.08375634517766498,3492468.0
29,GadW-M9-30,gadw + M9,3664893,3664927,21.23,b3515,gadW,gadW,gadW,-0.40054869684499317,3664910.0
30,GadW-M9-31,gadw + M9,3708645,3708671,3.34,,,dppA,dppA,-0.5926616915422885,3708658.0
31,GadW-M9-32,gadw + M9,3891511,3891535,29.5,b3710,mdtL,mdtL,mdtL,-0.07738095238095238,3891523.0
32,GadW-M9-33,gadw + M9,3982830,3982853,5.6,b3800,aslB,aslB,aslB,-0.09344660194174757,3982841.5
33,GadW-M9-34,gadw + M9,4058353,4058382,2.95,"b3871,b3868,b3869,b3870","typA,glnG,glnL,glnA",typA,typA,-0.021107456140350877,4058367.5
34,GadW-M9-35,gadw + M9,4068559,4068606,2.0,,,yihQ,yihQ,0.3404516445753559,4068582.5
35,GadW-M9-36,gadw + M9,4330328,4330351,3.03,b4111,proP,proP,proP,-0.10745176314038589,4330339.5
36,GadW-M9-37,gadw + M9,4496445,4496480,2.42,"b4271,b4269","intB,ahr",intB,intB,-0.1670616113744076,4496462.5
