,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,YbaQ-1,ybaq + M9,37315,37344,4.58,,,caiC,caiC,0.3182110682110682,37329.5
1,YbaQ-2,ybaq + M9,43671,43707,6.11,"b0042,b0043,b0044","fixB,fixC,fixX",fixB,fixB,0.5329087048832272,43689.0
2,YbaQ-3,ybaq + M9,92663,92695,3.6,,,ftsI,ftsI,0.7170345217883418,92679.0
3,YbaQ-4,ybaq + M9,264464,264494,4.01,"b0245,b0246,b4504,b0247","ykfI,yafW,ykfH,ykfG",ykfG,ykfG,0.5303983228511531,264479.0
4,YbaQ-5,ybaq + M9,368265,368301,16.34,"b0347,b0348,b0349,b0350,b0351,b0352,b0345,b0346","mhpA,mhpB,mhpC,mhpD,mhpF,mhpE,lacI,mhpR",mhpR,mhpR,0.1642685851318945,368283.0
5,YbaQ-6,ybaq + M9,453556,453585,3.45,b0433,ampG,ampG,ampG,-0.017276422764227643,453570.5
6,YbaQ-7,ybaq + M9,500451,500485,5.52,"b0477,b0476","gsk,aes",gsk,gsk,0.2636015325670498,500468.0
7,YbaQ-8,ybaq + M9,525721,525758,126.14,,,rhsD,rhsD,0.579187105816398,525739.5
8,YbaQ-9,ybaq + M9,544210,544246,4.17,"b0515,b0516","allE,allC",allC,allC,0.86084142394822,544228.0
9,YbaQ-10,ybaq + M9,615889,615925,6.82,,,entF,entF,0.4510561566202988,615907.0
10,YbaQ-11,ybaq + M9,717683,717718,8.31,,,potE,potE,0.42765151515151517,717700.5
11,YbaQ-12,ybaq + M9,1024045,1024079,6.18,"b0962,b0960,b0961","helD,yccS,yccF",yccF,yccF,0.639821029082774,1024062.0
12,YbaQ-13,ybaq + M9,1076950,1076986,3.9,,,putA,putA,0.4829674489023467,1076968.0
13,YbaQ-14,ybaq + M9,1188784,1188818,3.41,,,phoQ,phoQ,0.6673511293634496,1188801.0
14,YbaQ-15,ybaq + M9,1528176,1528212,116.97,"b1456,b1457","rhsE,ydcD",rhsE,rhsE,0.14383897889052527,1528194.0
15,YbaQ-16,ybaq + M9,1706784,1706820,6.85,"b1628,b1629,b1630,b1631,b1632,b1633","rsxB,rsxC,rsxD,rsxG,rsxE,nth",rsxB,rsxB,0.7858376511226253,1706802.0
16,YbaQ-17,ybaq + M9,1981553,1981589,3.24,b1896,otsA,otsB,otsB,1.0187265917602997,1981571.0
17,YbaQ-18,ybaq + M9,2224789,2224823,4.49,b2134,pbpG,pbpG,pbpG,0.06859592711682744,2224806.0
18,YbaQ-19,ybaq + M9,2294101,2294135,2.2,,,ccmF,ccmF,0.404320987654321,2294118.0
19,YbaQ-20,ybaq + M9,2334044,2334066,3.87,b4500,yfaS,yfaS,yfaS,0.0753528773072747,2334055.0
20,YbaQ-21,ybaq + M9,2525758,2525789,9.28,,,yfeN,yfeN,0.8464052287581699,2525773.5
21,YbaQ-22,ybaq + M9,2536459,2536489,5.96,,,pdxK,pdxK,0.8955399061032864,2536474.0
22,YbaQ-23,ybaq + M9,2710676,2710712,3.37,b2574,nadB,nadB,nadB,0.16943930991990142,2710694.0
23,YbaQ-24,ybaq + M9,2854293,2854329,12.41,b2731,fhlA,fhlA,fhlA,-0.012506012506012507,2854311.0
24,YbaQ-25,ybaq + M9,2893486,2893518,178.41,"b2766,b2767,b2768","ygcN,ygcO,ygcP",ygcN,ygcN,0.6650943396226415,2893502.0
25,YbaQ-26,ybaq + M9,2963440,2963477,2.72,"b2822,b2823,b2824,b2825","recC,ppdC,ygdB,ppdB",ppdB,ppdB,0.45656028368794327,2963458.5
26,YbaQ-27,ybaq + M9,2963442,2963451,3.14,"b2822,b2823,b2824,b2825","recC,ppdC,ygdB,ppdB",ppdB,ppdB,0.4778368794326241,2963446.5
27,YbaQ-28,ybaq + M9,3044216,3044250,5.15,,,bglA,bglA,0.3972222222222222,3044233.0
28,YbaQ-29,ybaq + M9,3076895,3076931,8.35,,,yggP,yggP,0.42488262910798125,3076913.0
29,YbaQ-30,ybaq + M9,3143178,3143214,27.08,"b2990,b2991,b2992,b2993,b2994,b2995","hybG,hybF,hybE,hybD,hybC,hybB",hybB,hybB,0.8210347752332485,3143196.0
30,YbaQ-31,ybaq + M9,3197212,3197249,29.99,b3052,hldE,glnE,glnE,0.8484688489968321,3197230.5
31,YbaQ-32,ybaq + M9,3215237,3215273,3.75,b3068,mug,mug,mug,0.42998027613412226,3215255.0
32,YbaQ-33,ybaq + M9,3289289,3289323,8.94,"b3144,b3145","yraJ,yraK",yraJ,yraJ,0.19586809694080254,3289306.0
33,YbaQ-34,ybaq + M9,3388767,3388803,5.96,"b3240,b3241","aaeB,aaeA",aaeA,aaeA,0.3654876741693462,3388785.0
34,YbaQ-35,ybaq + M9,3513348,3513382,12.52,b3384,trpS,trpS,trpS,0.2716417910447761,3513365.0
35,YbaQ-36,ybaq + M9,3621384,3621421,7.17,,,rhsB,rhsB,0.5220727101038716,3621402.5
36,YbaQ-37,ybaq + M9,3764375,3764412,7.23,,,rhsA,rhsA,0.5349540396710208,3764393.5
37,YbaQ-38,ybaq + M9,3885709,3885745,2.94,,,yidC,yidC,0.3958712811171828,3885727.0
38,YbaQ-39,ybaq + M9,3891510,3891535,4.35,b3710,mdtL,mdtL,mdtL,-0.0778061224489796,3891522.5
39,YbaQ-40,ybaq + M9,4376615,4376645,3.3,"b4411,b4148","ecnB,sugE",ecnB,ecnB,0.5306122448979592,4376630.0
40,YbaQ-41,ybaq + M9,4396876,4396907,6.92,,,amiB,amiB,0.6184603886397608,4396891.5
41,YbaQ-42,ybaq + M9,4609223,4609259,6.54,b4375,prfC,yjjG,yjjG,0.8790560471976401,4609241.0
