,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,RpoB-1,rpob + fe,114,164,5.38,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrL,thrL,-0.7575757575757576,139.0
1,RpoB-2,rpob + fe,277,298,1.17,"b0002,b0003,b0004","thrA,thrB,thrC",thrL,thrL,1.4924242424242424,287.5
2,RpoB-3,rpob + fe,8030,8040,1.87,"b0008,b0007","talB,yaaJ",yaaJ,yaaJ,-0.053109713487071976,8035.0
3,RpoB-4,rpob + fe,8160,8213,6.42,"b0008,b0007","talB,yaaJ",talB,talB,-0.05293501048218029,8186.5
4,RpoB-5,rpob + fe,12021,12069,10.06,"b0014,b0015,b0013","dnaK,dnaJ,yaaI",dnaK,dnaK,-0.06103286384976526,12045.0
5,RpoB-6,rpob + fe,12096,12143,8.64,"b0014,b0015,b0013","dnaK,dnaJ,yaaI",dnaK,dnaK,-0.022170057381324985,12119.5
6,RpoB-7,rpob + fe,16906,16956,8.25,"b0018,b4412","mokC,hokC",hokC,hokC,-0.1830065359477124,16931.0
7,RpoB-8,rpob + fe,16930,16975,9.46,"b0018,b4412","mokC,hokC",hokC,hokC,-0.3235294117647059,16952.5
8,RpoB-9,rpob + fe,17101,17147,2.18,"b0019,b0020,b0018,b4412","nhaA,nhaR,mokC,hokC",mokC,mokC,-0.780952380952381,17124.0
9,RpoB-10,rpob + fe,17284,17335,9.96,"b0019,b0020,b0018,b4412","nhaA,nhaR,mokC,hokC",nhaA,nhaA,-0.15295629820051415,17309.5
10,RpoB-11,rpob + fe,17289,17337,9.95,"b0019,b0020,b0018,b4412","nhaA,nhaR,mokC,hokC",nhaA,nhaA,-0.14995715509854327,17313.0
11,RpoB-12,rpob + fe,17429,17444,3.31,"b0019,b0020,b0018,b4412","nhaA,nhaR,mokC,hokC",nhaA,nhaA,-0.044130248500428446,17436.5
12,RpoB-13,rpob + fe,17520,17568,2.17,"b0019,b0020","nhaA,nhaR",nhaA,nhaA,0.04798628963153385,17544.0
13,RpoB-14,rpob + fe,17998,18044,3.12,,,nhaA,nhaA,0.45672664952870606,18021.0
14,RpoB-15,rpob + fe,21100,21146,2.83,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",rpsT,rpsT,-0.17045454545454544,21123.0
15,RpoB-16,rpob + fe,21198,21244,2.65,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",yaaY,yaaY,0.1872146118721461,21221.0
16,RpoB-17,rpob + fe,21356,21408,1.49,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",ribF,ribF,-0.025477707006369428,21382.0
17,RpoB-18,rpob + fe,29509,29555,1.37,"b0032,b0033","carA,carB",carA,carA,-0.10269799825935597,29532.0
18,RpoB-19,rpob + fe,34006,34053,1.58,b0034,caiF,carB,carB,0.9973618870266915,34029.5
19,RpoB-20,rpob + fe,52567,52615,3.5,"b0049,b0050,b0051,b0052","apaH,apaG,rsmA,pdxA",rsmA,rsmA,-0.19586374695863748,52591.0
20,RpoB-21,rpob + fe,57230,57278,2.91,"b0055,b0049,b0050,b0051,b0052,b0053,b0054","djlA,apaH,apaG,rsmA,pdxA,surA,lptD",djlA,djlA,-0.13357843137254902,57254.0
21,RpoB-22,rpob + fe,58707,58753,2.99,"b4659_1,b4659_2","yabP_1,yabP_2",yabP_1,yabP_1,0.4438687392055268,58730.0
22,RpoB-23,rpob + fe,58842,58870,1.32,"b4659_1,b4659_2","yabP_1,yabP_2",yabP_2,yabP_2,-0.8552631578947368,58856.0
23,RpoB-24,rpob + fe,59268,59319,1.26,b4659_2,yabP_2,yabP_2,yabP_2,1.0635964912280702,59293.5
24,RpoB-25,rpob + fe,63426,63474,8.24,"b0058,b0059","rluA,rapA",polB,polB,0.9906462585034014,63450.0
25,RpoB-26,rpob + fe,63568,63613,4.85,"b0058,b0059","rluA,rapA",polB,polB,0.9309098639455783,63590.5
26,RpoB-27,rpob + fe,65785,65828,2.52,b0060,polB,polB,polB,-0.011267006802721089,65806.5
27,RpoB-28,rpob + fe,71246,71293,1.49,b0065,yabI,araC,araC,1.0051194539249146,71269.5
28,RpoB-29,rpob + fe,77550,77567,1.18,"b0070,b0066,b0067,b0068,b0069","setA,thiQ,thiP,thiB,sgrR",sgrT,sgrT,1.2992424242424243,77558.5
