,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,FlhD-LB-1,flhd + LB,236918,236957,1.8,"b0216,b0217","aspV,yafT",aspV,aspV,0.08552631578947369,236937.5
1,FlhD-LB-2,flhd + LB,396292,396303,2.08,"b0377,b0378,b0376","sbmA,yaiW,ampH",ampH,ampH,-0.009075194468452896,396297.5
2,FlhD-LB-3,flhd + LB,396341,396376,4.73,"b0377,b0378,b0376","sbmA,yaiW,ampH",ampH,ampH,-0.06179775280898876,396358.5
3,FlhD-LB-4,flhd + LB,476408,476451,1.27,"b0455,b0456,b0454","ffs,ybaA,ybaZ",ffs,ffs,-0.16371681415929204,476429.5
4,FlhD-LB-5,flhd + LB,1105140,1105185,4.88,"b1043,b1044,b1045,b1046","csgC,ymdA,ymdB,clsC",csgC,csgC,0.6069277108433735,1105162.5
5,FlhD-LB-6,flhd + LB,1105156,1105197,4.77,"b1043,b1044,b1045,b1046","csgC,ymdA,ymdB,clsC",csgC,csgC,0.6490963855421686,1105176.5
6,FlhD-LB-7,flhd + LB,1130973,1131020,18.22,"b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1070,b1071,b1072","flgB,flgC,flgD,flgE,flgF,flgG,flgH,flgI,flgJ,flgN,flgM,flgA",flgB,flgB,-0.051682692307692304,1130996.5
7,FlhD-LB-8,flhd + LB,1329119,1329162,7.2,"b1272,b1270,b1271","sohB,btuR,yciK",yciK,yciK,-0.037598944591029027,1329140.5
8,FlhD-LB-9,flhd + LB,1966207,1966255,19.21,"b1878,b1879,b1880","flhE,flhA,flhB",flhB,flhB,-0.03484320557491289,1966231.0
9,FlhD-LB-10,flhd + LB,1966231,1966278,21.42,"b1878,b1879,b1880","flhE,flhA,flhB",flhB,flhB,-0.05531358885017421,1966254.5
10,FlhD-LB-11,flhd + LB,1988130,1988180,46.05,"b1904,b4537,b4434,b4663","yecR,yecJ,isrB,azuC",yecR,yecR,-0.20743034055727555,1988155.0
11,FlhD-LB-12,flhd + LB,1988153,1988194,47.63,"b1904,b4537,b4434,b4663","yecR,yecJ,isrB,azuC",yecR,yecR,-0.15015479876160992,1988173.5
12,FlhD-LB-13,flhd + LB,2001803,2001850,20.44,"b1920,b1921,b1922","tcyJ,fliZ,fliA",fliA,fliA,-0.0521557719054242,2001826.5
13,FlhD-LB-14,flhd + LB,2001852,2001888,21.33,"b1920,b1921,b1922","tcyJ,fliZ,fliA",fliA,fliA,-0.11265646731571627,2001870.0
14,FlhD-LB-15,flhd + LB,2013057,2013105,31.61,"b1938,b1939,b1940,b1941,b1942,b1943,b1937","fliF,fliG,fliH,fliI,fliJ,fliK,fliE",fliE,fliE,-0.21337579617834396,2013081.0
15,FlhD-LB-16,flhd + LB,2013095,2013142,29.5,"b1938,b1939,b1940,b1941,b1942,b1943,b1937","fliF,fliG,fliH,fliI,fliJ,fliK,fliE",fliE,fliE,-0.3328025477707006,2013118.5
16,FlhD-LB-17,flhd + LB,2019509,2019557,59.1,"b1944,b1945,b1946,b1947,b1948,b1949,b1950","fliL,fliM,fliN,fliO,fliP,fliQ,fliR",fliK,fliK,1.0177462289263532,2019533.0
17,FlhD-LB-18,flhd + LB,2059838,2059885,1.21,"b1986,b1985","asnU,yeeO",yeeO,yeeO,-0.009433962264150943,2059861.5
18,FlhD-LB-19,flhd + LB,2518152,2518166,1.81,"b2398,b2399,b2395,b2396","yfeC,yfeD,pdeA,alaX",alaW,alaW,0.96,2518159.0
19,FlhD-LB-20,flhd + LB,2521012,2521060,1.78,"b2402,b2403,b2404,b2400","valX,valY,lysV,gltX",valX,valX,-0.2,2521036.0
20,FlhD-LB-21,flhd + LB,2727323,2727374,1.04,,,rrlG,rrlG,0.632276954874268,2727348.5
21,FlhD-LB-22,flhd + LB,2727991,2728013,1.59,,,rrlG,rrlG,0.4071650017223562,2728002.0
22,FlhD-LB-23,flhd + LB,2728208,2728241,1.07,,,rrlG,rrlG,0.3305201515673441,2728224.5
23,FlhD-LB-24,flhd + LB,2728436,2728482,1.96,,,rrlG,rrlG,0.2497416465725112,2728459.0
24,FlhD-LB-25,flhd + LB,2728607,2728642,1.01,,,rrlG,rrlG,0.19273165690664829,2728624.5
25,FlhD-LB-26,flhd + LB,2729116,2729147,1.47,"b2588,b2589","rrfG,rrlG",rrlG,rrlG,0.018084739924216327,2729131.5
26,FlhD-LB-27,flhd + LB,2729784,2729824,1.83,"b2588,b2589,b2590,b2591","rrfG,rrlG,gltW,rrsG",rrsG,rrsG,0.8780012978585334,2729804.0
27,FlhD-LB-28,flhd + LB,2729790,2729817,1.9,"b2588,b2589,b2590,b2591","rrfG,rrlG,gltW,rrsG",rrsG,rrsG,0.8783257624918884,2729803.5
28,FlhD-LB-29,flhd + LB,2730491,2730535,0.87,,,rrsG,rrsG,0.417910447761194,2730513.0
29,FlhD-LB-30,flhd + LB,2755599,2755621,1.5,b2621,ssrA,ssrA,ssrA,0.04696132596685083,2755610.0
30,FlhD-LB-31,flhd + LB,2942773,2942791,3.21,"b4443,b2808","gcvB,gcvA",gcvB,gcvB,0.4195121951219512,2942782.0
31,FlhD-LB-32,flhd + LB,2999520,2999541,1.46,"b2864,b2865","glyU,ygeR",ygeR,ygeR,0.4774834437086093,2999530.5
32,FlhD-LB-33,flhd + LB,3322470,3322505,2.02,"b3174,b3175","leuU,secG",secG,secG,0.05271084337349398,3322487.5
33,FlhD-LB-34,flhd + LB,3424490,3424526,1.28,,,rrlD,rrlD,0.7836720633827076,3424508.0
34,FlhD-LB-35,flhd + LB,3424922,3424954,1.1,,,rrlD,rrlD,0.6355494316224595,3424938.0
35,FlhD-LB-36,flhd + LB,3425033,3425076,1.67,,,rrlD,rrlD,0.5954185325525319,3425054.5
36,FlhD-LB-37,flhd + LB,3425590,3425612,1.63,,,rrlD,rrlD,0.4071650017223562,3425601.0
37,FlhD-LB-38,flhd + LB,3425807,3425840,1.04,,,rrlD,rrlD,0.3305201515673441,3425823.5
38,FlhD-LB-39,flhd + LB,3426035,3426070,1.9,,,rrlD,rrlD,0.25163623837409577,3426052.5
39,FlhD-LB-40,flhd + LB,3426715,3426746,1.52,"b3272,b3273,b3274,b3275","rrfF,thrV,rrfD,rrlD",rrlD,rrlD,0.018084739924216327,3426730.5
40,FlhD-LB-41,flhd + LB,3427340,3427390,1.62,"b3272,b3273,b3274,b3275,b3276,b3277,b3278","rrfF,thrV,rrfD,rrlD,alaU,ileU,rrsD",rrsD,rrsD,0.9065541855937703,3427365.0
41,FlhD-LB-42,flhd + LB,3427395,3427422,1.9,"b3272,b3273,b3274,b3275,b3276,b3277,b3278","rrfF,thrV,rrfD,rrlD,alaU,ileU,rrsD",rrsD,rrsD,0.8783257624918884,3427408.5
42,FlhD-LB-43,flhd + LB,3427561,3427591,1.2,"b3272,b3273,b3274,b3275,b3276,b3277,b3278","rrfF,thrV,rrfD,rrlD,alaU,ileU,rrsD",rrsD,rrsD,0.7696301103179753,3427576.0
43,FlhD-LB-44,flhd + LB,3428096,3428140,0.85,,,rrsD,rrsD,0.417910447761194,3428118.0
44,FlhD-LB-45,flhd + LB,3526301,3526341,1.25,"b3398,b3397","igaA,nudE",igaA,igaA,-0.06932084309133489,3526321.0
45,FlhD-LB-46,flhd + LB,3578749,3578798,4.07,"b4476,b3437,b3438","gntU,gntK,gntR",gntR,gntR,-0.04773869346733668,3578773.5
46,FlhD-LB-47,flhd + LB,3719919,3719968,3.41,"b3556,b4793","cspA,ysaE",cspA,cspA,-0.49764150943396224,3719943.5
47,FlhD-LB-48,flhd + LB,3941587,3941626,1.28,"b3756,b3757,b3758,b3759,b3754,b3755","rrsC,gltU,rrlC,rrfC,hsrA,yieP",rrsC,rrsC,-0.13075924724205062,3941606.5
48,FlhD-LB-49,flhd + LB,3982451,3982471,3.7,"b3796,b3797,b3798,b3799","argX,hisR,leuT,proM",argX,argX,1.131578947368421,3982461.0
49,FlhD-LB-50,flhd + LB,3982515,3982540,3.09,"b3797,b3798,b3799,b3800","hisR,leuT,proM,aslB",hisR,hisR,0.24342105263157895,3982527.5
50,FlhD-LB-51,flhd + LB,3982597,3982632,1.65,"b3798,b3799,b3800","leuT,proM,aslB",leuT,leuT,0.09883720930232558,3982614.5
51,FlhD-LB-52,flhd + LB,3986536,3986580,0.96,b4456,glmZ,glmZ,glmZ,0.7368421052631579,3986558.0
52,FlhD-LB-53,flhd + LB,4117488,4117524,1.32,"b3925,b3926,b3927","glpX,glpK,glpF",glpF,glpF,0.6911242603550296,4117506.0
53,FlhD-LB-54,flhd + LB,4424975,4425011,1.93,"b4200,b4201,b4202,b4203,b4199","rpsF,priB,rpsR,rplI,yjfY",rpsF,rpsF,-0.31645569620253167,4424993.0
54,FlhD-LB-55,flhd + LB,4465148,4465163,1.4,"b4239,b4240","treC,treB",treB,treB,0.7209711470795215,4465155.5
