,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,HupA-expo-1,hupa + expo,249,259,1.55,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrL,thrL,0.9848484848484849,254.0
1,HupA-expo-2,hupa + expo,37678,37710,1.08,"b0035,b0036,b0037","caiE,caiD,caiC",caiC,caiC,0.08365508365508366,37694.0
2,HupA-expo-3,hupa + expo,88906,88933,1.27,,,cra,cra,0.8880597014925373,88919.5
3,HupA-expo-4,hupa + expo,97177,97184,1.01,"b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",murD,murD,0.07175398633257403,97180.5
4,HupA-expo-5,hupa + expo,111536,111543,1.19,,,guaC,guaC,-1.8232758620689655,111539.5
5,HupA-expo-6,hupa + expo,138752,138765,1.04,,,yacC,yacC,-5.291666666666667,138758.5
6,HupA-expo-7,hupa + expo,156658,156690,1.35,"b0139,b0140,b0141","htrE,yadV,yadN",yadN,yadN,0.3572649572649573,156674.0
7,HupA-expo-8,hupa + expo,156698,156715,1.28,"b0139,b0140,b0141","htrE,yadV,yadN",yadN,yadN,0.3017094017094017,156706.5
8,HupA-expo-9,hupa + expo,167456,167466,1.27,"b0150,b0151,b0152,b0153","fhuA,fhuC,fhuD,fhuB",fhuA,fhuA,-0.00980392156862745,167461.0
9,HupA-expo-10,hupa + expo,170121,170153,1.16,"b0151,b0152,b0153","fhuC,fhuD,fhuB",fhuC,fhuC,0.45112781954887216,170137.0
10,HupA-expo-11,hupa + expo,237925,237956,1.32,,,yafT,yafT,0.7716284987277354,237940.5
11,HupA-expo-12,hupa + expo,238063,238087,1.22,,,yafT,yafT,0.9427480916030534,238075.0
12,HupA-expo-13,hupa + expo,252243,252271,1.03,"b0232,b0233,b0234","yafN,yafO,yafP",yafN,yafN,0.8605442176870748,252257.0
13,HupA-expo-14,hupa + expo,295670,295697,1.29,b0280,yagN,intF,intF,1.0082084225553176,295683.5
14,HupA-expo-15,hupa + expo,313570,313595,1.07,b4671,ykgR,ykgR,ykgR,-3.338235294117647,313582.5
15,HupA-expo-16,hupa + expo,331785,331796,1.05,,,yahA,yahA,-0.532139577594123,331790.5
16,HupA-expo-17,hupa + expo,335826,335858,1.21,"b0318,b0319,b0320,b0321","yahD,yahE,yahF,yahG",yahD,yahD,0.929042904290429,335842.0
17,HupA-expo-18,hupa + expo,344456,344488,1.07,b0326,yahL,yahL,yahL,0.3639705882352941,344472.0
18,HupA-expo-19,hupa + expo,366124,366142,2.14,"b0342,b0343,b0344","lacA,lacY,lacZ",lacZ,lacZ,0.0559349593495935,366133.0
19,HupA-expo-20,hupa + expo,404102,404135,0.99,b0385,yaiC,yaiC,yaiC,0.3732078853046595,404118.5
20,HupA-expo-21,hupa + expo,417892,417916,1.11,b0400,phoR,phoR,phoR,0.012345679012345678,417904.0
21,HupA-expo-22,hupa + expo,511521,511551,1.03,"b0485,b0486,b0484","glsA,ybaT,copA",glsA,glsA,-0.11146838156484459,511536.0
22,HupA-expo-23,hupa + expo,612649,612696,1.22,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",fes,fes,-0.05278470490440565,612672.5
23,HupA-expo-24,hupa + expo,695860,695886,1.15,,,ubiF,ubiF,0.657312925170068,695873.0
24,HupA-expo-25,hupa + expo,695933,695970,1.03,,,ubiF,ubiF,0.7240646258503401,695951.5
25,HupA-expo-26,hupa + expo,720697,720727,1.37,"b4590,b0692,b0693","ybfK,potE,speF",ybfK,ybfK,0.5038759689922481,720712.0
