,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,gene,normalized_dist,binding_peak_center
0,YdhB-1,ydhb + M9,622261,622294,5.66,"b0591,b0588,b0589,b0590","entS,fepC,fepG,fepD",entS,-0.01718625099920064,622277.5
1,YdhB-1,ydhb + M9,622261,622294,5.66,"b0591,b0588,b0589,b0590","entS,fepC,fepG,fepD",fepC,-2.5471813725490198,622277.5
2,YdhB-1,ydhb + M9,622261,622294,5.66,"b0591,b0588,b0589,b0590","entS,fepC,fepG,fepD",fepG,-1.09718026183283,622277.5
3,YdhB-1,ydhb + M9,622261,622294,5.66,"b0591,b0588,b0589,b0590","entS,fepC,fepG,fepD",fepD,-0.0880597014925373,622277.5
4,YdhB-2,ydhb + M9,997547,997577,2.68,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",elfA,-0.5648148148148148,997562.0
5,YdhB-2,ydhb + M9,997547,997577,2.68,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuB,-4.580729166666667,997562.0
6,YdhB-2,ydhb + M9,997547,997577,2.68,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuC,-3.446969696969697,997562.0
7,YdhB-2,ydhb + M9,997547,997577,2.68,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuD,-1.3734729493891797,997562.0
8,YdhB-2,ydhb + M9,997547,997577,2.68,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuA,-0.64375,997562.0
9,YdhB-2,ydhb + M9,997547,997577,2.68,"b0938,b0933,b0934,b0935,b0936,b0937","elfA,ssuB,ssuC,ssuD,ssuA,ssuE",ssuE,-0.08680555555555555,997562.0
10,YdhB-3,ydhb + M9,1250946,1250977,4.84,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaR,-0.05390625,1250961.5
11,YdhB-3,ydhb + M9,1250946,1250977,4.84,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaM,-1.3019732205778718,1250961.5
12,YdhB-3,ydhb + M9,1250946,1250977,4.84,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaL,-1.9028436018957346,1250961.5
13,YdhB-3,ydhb + M9,1250946,1250977,4.84,"b1201,b1198,b1199,b1200","dhaR,dhaM,dhaL,dhaK",dhaK,-0.11531279178338003,1250961.5
14,YdhB-4,ydhb + M9,1298346,1298376,5.04,"b1242,b1241","ychE,adhE",ychE,-0.36419753086419754,1298361.0
15,YdhB-4,ydhb + M9,1298346,1298376,5.04,"b1242,b1241","ychE,adhE",adhE,-0.08968609865470852,1298361.0
16,YdhB-6,ydhb + M9,1610715,1610736,5.43,b1521,uxaB,uxaB,-0.03133608815426997,1610725.5
17,YdhB-7,ydhb + M9,1717605,1717636,5.93,"b1636,b1637,b1638","pdxY,tyrS,pdxH",pdxY,-2.004050925925926,1717620.5
18,YdhB-7,ydhb + M9,1717605,1717636,5.93,"b1636,b1637,b1638","pdxY,tyrS,pdxH",tyrS,-0.31254901960784315,1717620.5
19,YdhB-7,ydhb + M9,1717605,1717636,5.93,"b1636,b1637,b1638","pdxY,tyrS,pdxH",pdxH,0.5882800608828006,1717620.5
20,YdhB-8,ydhb + M9,1739798,1739829,162.14,b1660,ydhC,ydhC,-0.07962046204620463,1739813.5
21,YdhB-9,ydhb + M9,1925911,1925944,21.59,"b1843,b1844","yobB,exoX",yobB,0.743531202435312,1925927.5
22,YdhB-9,ydhb + M9,1925911,1925944,21.59,"b1843,b1844","yobB,exoX",exoX,-0.2888386123680241,1925927.5
23,YdhB-10,ydhb + M9,2563379,2563424,13.44,"b2448,b2449","yffQ,yffR",yffQ,-0.5013227513227513,2563401.5
24,YdhB-10,ydhb + M9,2563379,2563424,13.44,"b2448,b2449","yffQ,yffR",yffR,-1.4694656488549618,2563401.5
25,YdhB-11,ydhb + M9,2564907,2564952,3.72,b2450,yffS,yffS,0.5030864197530864,2564929.5
26,YdhB-12,ydhb + M9,2767702,2767732,6.62,"b2632,b2633","yfjP,yfjQ",yfjP,0.009259259259259259,2767717.0
27,YdhB-12,ydhb + M9,2767702,2767732,6.62,"b2632,b2633","yfjP,yfjQ",yfjQ,-1.1520681265206814,2767717.0
28,YdhB-14,ydhb + M9,3244792,3244815,5.98,"b3093,b3091,b3092","exuT,uxaA,uxaC",exuT,-0.3229407236335643,3244803.5
29,YdhB-14,ydhb + M9,3244792,3244815,5.98,"b3093,b3091,b3092","exuT,uxaA,uxaC",uxaA,-1.001008064516129,3244803.5
30,YdhB-14,ydhb + M9,3244792,3244815,5.98,"b3093,b3091,b3092","exuT,uxaA,uxaC",uxaC,-0.04423213021939137,3244803.5
31,YdhB-15,ydhb + M9,3322382,3322417,10.09,b3175,secG,secG,0.31681681681681684,3322399.5
32,YdhB-16,ydhb + M9,3336944,3336976,3.51,"b3189,b3190","murA,ibaG",murA,-0.36984126984126986,3336960.0
33,YdhB-16,ydhb + M9,3336944,3336976,3.51,"b3189,b3190","murA,ibaG",ibaG,-0.615686274509804,3336960.0
34,YdhB-17,ydhb + M9,3492461,3492475,2.66,"b3364,b3363","tsgA,ppiA",tsgA,-0.08375634517766498,3492468.0
35,YdhB-17,ydhb + M9,3492461,3492475,2.66,"b3364,b3363","tsgA,ppiA",ppiA,-0.29842931937172773,3492468.0
36,YdhB-18,ydhb + M9,3633107,3633133,5.1,b4660_2,yhiL_2,yhiL_2,0.3502415458937198,3633120.0
37,YdhB-19,ydhb + M9,3711534,3711566,4.41,b3547,yhjX,yhjX,0.37799834574028124,3711550.0
38,YdhB-20,ydhb + M9,3711542,3711557,4.24,b3547,yhjX,yhjX,0.3784119106699752,3711549.5
39,YdhB-21,ydhb + M9,3719938,3719970,14.13,b3556,cspA,cspA,-0.4413145539906103,3719954.0
40,YdhB-22,ydhb + M9,3891511,3891535,101.83,b3710,mdtL,mdtL,-0.07738095238095238,3891523.0
41,YdhB-24,ydhb + M9,4106536,4106545,5.83,b3915,fieF,fieF,0.08028792912513842,4106540.5
42,YdhB-25,ydhb + M9,4143587,4143619,3.39,"b3949,b3950,b3951,b3952","frwC,frwB,pflD,pflC",frwC,0.9944444444444445,4143603.0
43,YdhB-25,ydhb + M9,4143587,4143619,3.39,"b3949,b3950,b3951,b3952","frwC,frwB,pflD,pflC",frwB,-0.06230529595015576,4143603.0
44,YdhB-25,ydhb + M9,4143587,4143619,3.39,"b3949,b3950,b3951,b3952","frwC,frwB,pflD,pflC",pflD,-0.170147954743255,4143603.0
45,YdhB-25,ydhb + M9,4143587,4143619,3.39,"b3949,b3950,b3951,b3952","frwC,frwB,pflD,pflC",pflC,-3.0193401592719,4143603.0
46,YdhB-26,ydhb + M9,4467541,4467572,3.8,"b4242,b4241","mgtA,treR",mgtA,-0.02502780867630701,4467556.5
47,YdhB-26,ydhb + M9,4467541,4467572,3.8,"b4242,b4241","mgtA,treR",treR,-0.3275316455696203,4467556.5
48,YdhB-28,ydhb + M9,4542427,4542465,1.42,b4313,fimE,fimE,0.6867671691792295,4542446.0
