,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,CpxR-1,cpxr + EtOH,121753,121797,5.79,"b0113,b0114,b0115,b0116,b0112","pdhR,aceE,aceF,lpd,aroP",aroP,aroP,-0.16302765647743814,121775.0
1,CpxR-2,cpxr + EtOH,131500,131543,2.75,"b0118,b0117","acnB,yacH",acnB,acnB,-0.03560431100846805,131521.5
2,CpxR-3,cpxr + EtOH,180756,180779,6.2,b0161,degP,dgt,dgt,1.0088932806324111,180767.5
3,CpxR-4,cpxr + EtOH,294235,294289,3.4,"b0278,b0279","yagL,yagM",yagL,yagL,-0.49213161659513593,294262.0
4,CpxR-5,cpxr + EtOH,294273,294318,3.45,"b0278,b0279","yagL,yagM",yagL,yagL,-0.5400572246065808,294295.5
5,CpxR-6,cpxr + EtOH,294284,294334,3.12,"b0278,b0279","yagL,yagM",yagL,yagL,-0.5593705293276109,294309.0
6,CpxR-7,cpxr + EtOH,297191,297235,2.31,b0281,intF,intF,intF,-0.0835117773019272,297213.0
7,CpxR-8,cpxr + EtOH,297244,297259,2.43,b0281,intF,yagP,yagP,1.37905604719764,297251.5
8,CpxR-9,cpxr + EtOH,302894,302936,22.04,"b0287,b0283,b0284,b0285,b0286","yagU,paoD,paoC,paoB,paoA",yagU,yagU,-0.12195121951219512,302915.0
9,CpxR-10,cpxr + EtOH,303536,303585,2.93,,,yagU,yagU,0.9276422764227642,303560.5
10,CpxR-11,cpxr + EtOH,406183,406227,2.05,"b0387,b0388,b0389,b0390","yaiI,aroL,yaiA,aroM",yaiI,yaiI,0.9629629629629629,406205.0
11,CpxR-12,cpxr + EtOH,407313,407354,2.23,b0390,aroM,aroM,aroM,-0.137905604719764,407333.5
12,CpxR-13,cpxr + EtOH,480771,480789,6.61,"b0460,b0461","hha,tomB",tomB,tomB,-0.192,480780.0
13,CpxR-14,cpxr + EtOH,636783,636812,2.68,b0602,ybdN,ybdO,ybdO,0.9086378737541528,636797.5
14,CpxR-15,cpxr + EtOH,644064,644104,1.75,b0610,rnk,rna,rna,1.1387856257744733,644084.0
15,CpxR-16,cpxr + EtOH,661464,661478,2.39,b0629,ybeF,ybeF,ybeF,-0.09748427672955975,661471.0
16,CpxR-17,cpxr + EtOH,664046,664089,2.48,b0632,dacA,rlpA,rlpA,1.0307621671258036,664067.5
17,CpxR-19,cpxr + EtOH,771157,771192,2.69,"b0733,b0734","cydA,cydB",cydA,cydA,-0.18005098789037605,771174.5
18,CpxR-20,cpxr + EtOH,771397,771427,2.36,"b0733,b0734","cydA,cydB",cydA,cydA,-0.028680688336520075,771412.0
19,CpxR-21,cpxr + EtOH,980852,980896,2.86,b0925,ldtD,mukB,mukB,1.0197265187177762,980874.0
20,CpxR-22,cpxr + EtOH,1015638,1015676,4.36,b0953,rmf,rmf,rmf,-0.3392857142857143,1015657.0
21,CpxR-23,cpxr + EtOH,1031469,1031513,58.43,b0970,yccA,yccA,yccA,-0.11060606060606061,1031491.0
22,CpxR-24,cpxr + EtOH,1081287,1081318,3.74,"b4490_1,b4490_2","efeU_1,efeU_2",efeU_1,efeU_1,-0.5,1081302.5
23,CpxR-25,cpxr + EtOH,1119273,1119301,11.47,"b1056,b1057","yceI,yceJ",yceO,yceO,1.1347517730496455,1119287.0
24,CpxR-26,cpxr + EtOH,1226821,1226842,2.17,b1177,ycgJ,ycgJ,ycgJ,0.6300813008130082,1226831.5
25,CpxR-27,cpxr + EtOH,1258529,1258572,3.98,"b1205,b1203,b1204","ychH,ychF,pth",pth,pth,-0.0641025641025641,1258550.5
26,CpxR-28,cpxr + EtOH,1258649,1258698,6.57,"b1205,b1203,b1204","ychH,ychF,pth",ychH,ychH,-0.4175627240143369,1258673.5
27,CpxR-29,cpxr + EtOH,1335078,1335109,1.94,"b4522,b4523","ymiA,yciX",ymiA,ymiA,-0.1787878787878788,1335093.5
28,CpxR-30,cpxr + EtOH,1638823,1638876,1.64,b1552,cspI,rzpQ,rzpQ,1.3604417670682731,1638849.5
29,CpxR-31,cpxr + EtOH,1638826,1638850,1.82,b1552,cspI,cspI,cspI,-0.8028169014084507,1638838.0
30,CpxR-32,cpxr + EtOH,1657527,1657563,5.41,"b1586,b1585","ynfD,ynfC",ynfD,ynfD,-0.06209150326797386,1657545.0
31,CpxR-33,cpxr + EtOH,1668632,1668657,2.52,"b1593,b1594","ynfK,mlc",ynfL,ynfL,1.0598434004474273,1668644.5
32,CpxR-34,cpxr + EtOH,1795694,1795734,6.7,"b1712,b1713","ihfA,pheT",ihfA,ihfA,-0.54,1795714.0
33,CpxR-35,cpxr + EtOH,1870275,1870325,2.31,b1785,yeaI,yeaH,yeaH,1.0482866043613708,1870300.0
34,CpxR-36,cpxr + EtOH,1896784,1896832,3.24,b1814,sdaA,nudL,nudL,1.1036269430051813,1896808.0
35,CpxR-37,cpxr + EtOH,1978243,1978252,3.44,"b1891,b1892","flhC,flhD",flhD,flhD,-0.14387464387464388,1978247.5
36,CpxR-39,cpxr + EtOH,2041820,2041848,2.28,b1973,zinT,zinT,zinT,0.706605222734255,2041834.0
37,CpxR-40,cpxr + EtOH,2269784,2269830,9.14,b2175,mepS,mepS,mepS,-0.30158730158730157,2269807.0
38,CpxR-41,cpxr + EtOH,2313127,2313167,8.68,"b2216,b2217,b2215","rcsD,rcsB,ompC",rcsD,rcsD,-0.12719790497568276,2313147.0
39,CpxR-42,cpxr + EtOH,2339433,2339475,2.16,"b2232,b2231","ubiG,gyrA",gyrA,gyrA,-0.01293759512937595,2339454.0
40,CpxR-43,cpxr + EtOH,2339442,2339491,1.99,"b2232,b2231","ubiG,gyrA",gyrA,gyrA,-0.01769406392694064,2339466.5
41,CpxR-44,cpxr + EtOH,2405357,2405372,4.63,"b2276,b2277,b2278,b2279,b2280,b2281,b2282,b2283,b2284,b2285,b2286,b2287,b2288","nuoN,nuoM,nuoL,nuoK,nuoJ,nuoI,nuoH,nuoG,nuoF,nuoE,nuoC,nuoB,nuoA",nuoA,nuoA,-0.6587837837837838,2405364.5
42,CpxR-45,cpxr + EtOH,2563379,2563427,2.9,"b2448,b2449","yffQ,yffR",yffQ,yffQ,-0.4973544973544973,2563403.0
43,CpxR-46,cpxr + EtOH,2590835,2590878,1.7,"b2471,b2472,b4547,b4606","yffB,dapE,ypfN,ypfM",ypfM,ypfM,0.15833333333333333,2590856.5
44,CpxR-47,cpxr + EtOH,2629209,2629254,18.35,"b2504,b2503","yfgG,yfgF",yfgG,yfgG,-0.2994791666666667,2629231.5
45,CpxR-48,cpxr + EtOH,2629234,2629275,20.35,"b2504,b2503","yfgG,yfgF",yfgG,yfgG,-0.1796875,2629254.5
46,CpxR-49,cpxr + EtOH,2710098,2710133,2.74,"b2574,b2570,b2571,b2572,b2573","nadB,rseC,rseB,rseA,rpoE",rpoE,rpoE,-0.1796875,2710115.5
47,CpxR-50,cpxr + EtOH,2737103,2737145,27.65,"b2597,b2598,b2599","raiA,pheL,pheA",raiA,raiA,-0.0847953216374269,2737124.0
48,CpxR-51,cpxr + EtOH,2755570,2755611,3.09,,,smpB,smpB,1.439958592132505,2755590.5
49,CpxR-52,cpxr + EtOH,2774330,2774364,2.67,,,yfjW,yfjW,0.6044600938967136,2774347.0
50,CpxR-53,cpxr + EtOH,2784821,2784872,2.97,b2650,ypjC,ypjC,ypjC,0.11972343522561864,2784846.5
51,CpxR-54,cpxr + EtOH,2882660,2882692,1.96,"b2754,b2755,b2756,b2757,b2758,b2759,b2760","ygbF,ygbT,casE,casD,casC,casB,casA",casB,casB,-0.08074534161490683,2882676.0
52,CpxR-55,cpxr + EtOH,2925062,2925110,5.65,"b2794,b2793","queF,syd",syd,syd,0.3553113553113553,2925086.0
53,CpxR-56,cpxr + EtOH,2991473,2991513,3.44,b2851,ygeG,ygeG,ygeG,0.45934959349593496,2991493.0
54,CpxR-57,cpxr + EtOH,2991638,2991670,2.61,"b2851,b2852","ygeG,ygeH",ygeG,ygeG,0.7865853658536586,2991654.0
