,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,mixed-TFs-pool4-M9+ace-1,mixed-tfs-pool4 + M9+ace,247,274,3.07,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrL,thrL,1.0833333333333333,260.5
1,mixed-TFs-pool4-M9+ace-2,mixed-tfs-pool4 + M9+ace,562,596,1.28,"b0002,b0003,b0004","thrA,thrB,thrC",thrA,thrA,0.09866017052375152,579.0
2,mixed-TFs-pool4-M9+ace-3,mixed-tfs-pool4 + M9+ace,668,699,1.4,"b0002,b0003,b0004","thrA,thrB,thrC",thrA,thrA,0.14108810393828664,683.5
3,mixed-TFs-pool4-M9+ace-4,mixed-tfs-pool4 + M9+ace,754,795,1.44,"b0002,b0003,b0004","thrA,thrB,thrC",thrA,thrA,0.1780349167681689,774.5
4,mixed-TFs-pool4-M9+ace-5,mixed-tfs-pool4 + M9+ace,852,879,1.42,,,thrA,thrA,0.21498172959805115,865.5
5,mixed-TFs-pool4-M9+ace-6,mixed-tfs-pool4 + M9+ace,1004,1042,1.04,,,thrA,thrA,0.2789281364190012,1023.0
6,mixed-TFs-pool4-M9+ace-7,mixed-tfs-pool4 + M9+ace,3404,3431,1.06,"b0003,b0004","thrB,thrC",thrB,thrB,0.6618435155412647,3417.5
7,mixed-TFs-pool4-M9+ace-8,mixed-tfs-pool4 + M9+ace,3535,3560,1.23,"b0003,b0004","thrB,thrC",thrB,thrB,0.8011789924973205,3547.5
8,mixed-TFs-pool4-M9+ace-9,mixed-tfs-pool4 + M9+ace,17177,17220,1.01,"b0019,b0020,b0018,b4412","nhaA,nhaR,mokC,hokC",nhaA,nhaA,-0.2480719794344473,17198.5
9,mixed-TFs-pool4-M9+ace-10,mixed-tfs-pool4 + M9+ace,17248,17276,1.26,"b0019,b0020,b0018,b4412","nhaA,nhaR,mokC,hokC",nhaA,nhaA,-0.19365895458440446,17262.0
10,mixed-TFs-pool4-M9+ace-11,mixed-tfs-pool4 + M9+ace,20992,21023,1.1,"b0024,b0025,b0026,b0027,b0028,b0029,b0021,b0022,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,insB1,insA,rpsT",rpsT,rpsT,0.26704545454545453,21007.5
11,mixed-TFs-pool4-M9+ace-12,mixed-tfs-pool4 + M9+ace,21129,21164,1.56,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",yaaY,yaaY,-0.15296803652968036,21146.5
12,mixed-TFs-pool4-M9+ace-13,mixed-tfs-pool4 + M9+ace,41983,42023,2.02,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",caiT,caiT,-0.047524752475247525,42003.0
13,mixed-TFs-pool4-M9+ace-14,mixed-tfs-pool4 + M9+ace,42229,42253,1.39,"b0041,b0042,b0043,b0044,b0035,b0036,b0037,b0038,b0039,b0040","fixA,fixB,fixC,fixX,caiE,caiD,caiC,caiB,caiA,caiT",fixA,fixA,-0.20881971465629054,42241.0
14,mixed-TFs-pool4-M9+ace-15,mixed-tfs-pool4 + M9+ace,83406,83434,1.16,"b0071,b0072,b0073,b0074","leuD,leuC,leuB,leuA",leuA,leuA,0.0693384223918575,83420.0
15,mixed-TFs-pool4-M9+ace-16,mixed-tfs-pool4 + M9+ace,83583,83610,3.19,"b0071,b0072,b0073,b0074","leuD,leuC,leuB,leuA",leuA,leuA,-0.042938931297709926,83596.5
16,mixed-TFs-pool4-M9+ace-17,mixed-tfs-pool4 + M9+ace,83710,83731,4.46,"b0071,b0072,b0073,b0074,b0075","leuD,leuC,leuB,leuA,leuL",leuL,leuL,-0.14367816091954022,83720.5
17,mixed-TFs-pool4-M9+ace-18,mixed-tfs-pool4 + M9+ace,83966,84004,1.06,"b0076,b0071,b0072,b0073,b0074,b0075","leuO,leuD,leuC,leuB,leuA,leuL",leuL,leuL,-3.1839080459770117,83985.0
18,mixed-TFs-pool4-M9+ace-19,mixed-tfs-pool4 + M9+ace,89582,89623,1.42,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",mraZ,mraZ,-0.0664488017429194,89602.5
19,mixed-TFs-pool4-M9+ace-20,mixed-tfs-pool4 + M9+ace,96924,96969,1.2,"b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",mraY,mraY,0.8730378578024007,96946.5
20,mixed-TFs-pool4-M9+ace-21,mixed-tfs-pool4 + M9+ace,106515,106527,1.71,b0096,lpxC,lpxC,lpxC,-0.03812636165577342,106521.0
21,mixed-TFs-pool4-M9+ace-22,mixed-tfs-pool4 + M9+ace,106699,106729,1.34,b0096,lpxC,lpxC,lpxC,0.1721132897603486,106714.0
22,mixed-TFs-pool4-M9+ace-23,mixed-tfs-pool4 + M9+ace,106807,106843,1.16,b0096,lpxC,lpxC,lpxC,0.29302832244008714,106825.0
23,mixed-TFs-pool4-M9+ace-24,mixed-tfs-pool4 + M9+ace,107105,107134,1.14,,,lpxC,lpxC,0.6138344226579521,107119.5
24,mixed-TFs-pool4-M9+ace-25,mixed-tfs-pool4 + M9+ace,113233,113273,1.06,"b0104,b0101,b0102,b0103","guaC,yacG,zapD,coaE",coaE,coaE,-0.05475040257648953,113253.0
25,mixed-TFs-pool4-M9+ace-26,mixed-tfs-pool4 + M9+ace,113293,113331,1.52,"b0104,b0101,b0102,b0103","guaC,yacG,zapD,coaE",coaE,coaE,-0.1497584541062802,113312.0
26,mixed-TFs-pool4-M9+ace-27,mixed-tfs-pool4 + M9+ace,113401,113424,1.53,"b0104,b0101,b0102,b0103","guaC,yacG,zapD,coaE",guaC,guaC,-0.02921455938697318,113412.5
27,mixed-TFs-pool4-M9+ace-28,mixed-tfs-pool4 + M9+ace,122040,122063,1.64,"b0113,b0114,b0115,b0116,b0112","pdhR,aceE,aceF,lpd,aroP",pdhR,pdhR,-0.05163398692810457,122051.5
28,mixed-TFs-pool4-M9+ace-29,mixed-tfs-pool4 + M9+ace,122109,122128,1.64,"b0113,b0114,b0115,b0116","pdhR,aceE,aceF,lpd",pdhR,pdhR,0.03594771241830065,122118.5
29,mixed-TFs-pool4-M9+ace-30,mixed-tfs-pool4 + M9+ace,127621,127650,2.04,b0116,lpd,lpd,lpd,-0.19333333333333333,127635.5
30,mixed-TFs-pool4-M9+ace-31,mixed-tfs-pool4 + M9+ace,127672,127714,2.44,b0116,lpd,lpd,lpd,-0.1529824561403509,127693.0
31,mixed-TFs-pool4-M9+ace-32,mixed-tfs-pool4 + M9+ace,127822,127852,1.43,b0116,lpd,lpd,lpd,-0.051929824561403506,127837.0
32,mixed-TFs-pool4-M9+ace-33,mixed-tfs-pool4 + M9+ace,127985,127987,1.1,b0116,lpd,lpd,lpd,0.05263157894736842,127986.0
33,mixed-TFs-pool4-M9+ace-34,mixed-tfs-pool4 + M9+ace,131455,131488,3.0,"b0118,b0117","acnB,yacH",acnB,acnB,-0.05484988452655889,131471.5
34,mixed-TFs-pool4-M9+ace-35,mixed-tfs-pool4 + M9+ace,131476,131494,3.15,"b0118,b0117","acnB,yacH",acnB,acnB,-0.049653579676674366,131485.0
35,mixed-TFs-pool4-M9+ace-36,mixed-tfs-pool4 + M9+ace,131642,131668,1.87,"b0118,b0117","acnB,yacH",acnB,acnB,0.01578137028483449,131655.0
36,mixed-TFs-pool4-M9+ace-37,mixed-tfs-pool4 + M9+ace,141038,141067,1.21,"b0125,b0124","hpt,gcd",gcd,gcd,0.07214554579673776,141052.5
37,mixed-TFs-pool4-M9+ace-38,mixed-tfs-pool4 + M9+ace,141249,141271,2.05,"b0125,b0124","hpt,gcd",gcd,gcd,-0.014638226683396068,141260.0
