,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,mixed-TFs-pool2-M9+glu-1,mixed-tfs-pool2 + M9+glu,247,274,6.53,"b0001,b0002,b0003,b0004","thrL,thrA,thrB,thrC",thrL,thrL,1.0846153846153845,260.5
1,mixed-TFs-pool2-M9+glu-2,mixed-tfs-pool2 + M9+glu,679,710,2.02,"b0002,b0003,b0004","thrA,thrB,thrC",thrA,thrA,0.14520714865962633,694.5
2,mixed-TFs-pool2-M9+glu-3,mixed-tfs-pool2 + M9+glu,1012,1042,1.59,,,thrA,thrA,0.2802599512591389,1027.0
3,mixed-TFs-pool2-M9+glu-4,mixed-tfs-pool2 + M9+glu,3465,3504,1.35,"b0003,b0004","thrB,thrC",thrB,thrB,0.7333690987124464,3484.5
4,mixed-TFs-pool2-M9+glu-5,mixed-tfs-pool2 + M9+glu,3580,3613,1.2,"b0003,b0004","thrB,thrC",thrB,thrB,0.8535407725321889,3596.5
5,mixed-TFs-pool2-M9+glu-6,mixed-tfs-pool2 + M9+glu,4097,4122,1.08,b0004,thrC,thrC,thrC,0.29199066874027996,4109.5
6,mixed-TFs-pool2-M9+glu-7,mixed-tfs-pool2 + M9+glu,17248,17276,1.26,"b0019,b0020,b4412,b0018","nhaA,nhaR,hokC,mokC",nhaA,nhaA,-0.1946826758147513,17262.0
7,mixed-TFs-pool2-M9+glu-8,mixed-tfs-pool2 + M9+glu,21103,21133,3.5,"b0024,b0025,b0026,b0027,b0028,b0029,b0023","yaaY,ribF,ileS,lspA,fkpB,ispH,rpsT",rpsT,rpsT,-0.1520912547528517,21118.0
8,mixed-TFs-pool2-M9+glu-9,mixed-tfs-pool2 + M9+glu,29576,29607,1.3,"b0032,b0033","carA,carB",carA,carA,-0.051829268292682924,29591.5
9,mixed-TFs-pool2-M9+glu-10,mixed-tfs-pool2 + M9+glu,39539,39552,1.7,"b0035,b0036,b0037,b0038,b0039","caiE,caiD,caiC,caiB,caiA",caiA,caiA,0.7359894921190894,39545.5
10,mixed-TFs-pool2-M9+glu-11,mixed-tfs-pool2 + M9+glu,83583,83622,5.96,"b0071,b0072,b0073,b0074","leuD,leuC,leuB,leuA",leuL,leuL,1.2267441860465116,83602.5
11,mixed-TFs-pool2-M9+glu-12,mixed-tfs-pool2 + M9+glu,83695,83731,6.99,"b0071,b0072,b0073,b0074,b0075","leuD,leuC,leuB,leuA,leuL",leuL,leuL,-0.05813953488372093,83713.0
12,mixed-TFs-pool2-M9+glu-13,mixed-tfs-pool2 + M9+glu,89582,89623,1.69,"b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096","mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC",mraZ,mraZ,-0.06877729257641921,89602.5
13,mixed-TFs-pool2-M9+glu-14,mixed-tfs-pool2 + M9+glu,106463,106497,1.51,b0096,lpxC,lpxC,lpxC,-0.08396946564885496,106480.0
14,mixed-TFs-pool2-M9+glu-15,mixed-tfs-pool2 + M9+glu,106659,106698,1.78,b0096,lpxC,lpxC,lpxC,0.13249727371864775,106678.5
