,index,condition,binding_peak_start,binding_peak_end,binding_peak_strength,target_locus,target_genes,closest_gene,gene,normalized_dist,binding_peak_center
0,Fur-1,fur + fe,110676,110707,4.4,"b0098,b0099","secA,mutT",secA,secA,0.8919068736141907,110691.5
1,Fur-2,fur + fe,167456,167466,37.3,"b0150,b0151,b0152,b0153","fhuA,fhuC,fhuD,fhuB",fhuA,fhuA,-0.00980392156862745,167461.0
2,Fur-3,fur + fe,189587,189599,5.47,"b0169,b0170,b0166,b0167,b0168","rpsB,tsf,dapD,glnD,map",map,map,-0.10943396226415095,189593.0
3,Fur-4,fur + fe,250226,250245,4.03,"b0230,b0229","lafU,lfhA",lfhA,lfhA,-0.09661412726211326,250235.5
4,Fur-5,fur + fe,255803,255822,5.33,"b0238,b0237","gpt,pepD",pepD,pepD,-0.06618655692729766,255812.5
5,Fur-6,fur + fe,290522,290534,3.27,"b4688,b0273","ykgS,argF",ykgS,ykgS,0.4878048780487805,290528.0
6,Fur-7,fur + fe,490817,490829,15.17,"b0468,b0466,b0467","ybaN,ybaM,priC",priC,priC,-0.020833333333333332,490823.0
7,Fur-8,fur + fe,497167,497193,9.83,b0474,adk,adk,adk,0.009302325581395349,497180.0
8,Fur-9,fur + fe,612649,612700,89.67,"b0585,b4511,b0586,b0587,b0583,b0584","fes,ybdZ,entF,fepE,entD,fepA",fes,fes,-0.05112219451371571,612674.5
9,Fur-10,fur + fe,622192,622236,48.87,"b0591,b0588,b0589,b0590","entS,fepC,fepG,fepD",fepD,fepD,-0.024875621890547265,622214.0
10,Fur-11,fur + fe,624712,624749,98.4,"b0593,b0594,b0595,b0596,b0597,b0592","entC,entE,entB,entA,entH,fepB",entC,entC,-0.13052721088435373,624730.5
11,Fur-12,fur + fe,675757,675788,21.43,,,ybeQ,ybeQ,0.7919222903885481,675772.5
12,Fur-13,fur + fe,787641,787652,25.3,b0755,gpmA,gpmA,gpmA,-0.06839309428950863,787646.5
13,Fur-14,fur + fe,841659,841670,64.1,b0805,fiu,fiu,fiu,-0.05847568988173456,841664.5
14,Fur-15,fur + fe,942918,942930,3.4,"b0894,b0895,b0896","dmsA,dmsB,dmsC",dmsA,dmsA,0.8040899795501022,942924.0
15,Fur-16,fur + fe,1081293,1081305,23.87,"b4490_1,b4490_2","efeU_1,efeU_2",efeU_1,efeU_1,-0.5333333333333333,1081299.0
16,Fur-17,fur + fe,1089589,1089620,12.83,"b1021,b1022,b1023","pgaD,pgaC,pgaB",pgaB,pgaB,0.12506191183754334,1089604.5
17,Fur-18,fur + fe,1161816,1161852,33.37,"b1103,b1104,b1105,b1106,b1107,b1108,b1102","hinT,ycfL,lpoB,thiK,nagZ,ycfP,fhuE",hinT,hinT,-0.1388888888888889,1161834.0
18,Fur-19,fur + fe,1217597,1217609,3.8,b1168,ycgG,ycgG,ycgG,0.18110236220472442,1217603.0
